,velocity,flux
0,7742.143076371947,1.139371899856331
1,7748.922063290166,0.21312353568242098
2,7755.701349056154,0.8933909064650405
3,7762.480933689674,0.39540241465992276
4,7769.260817210488,0.7289102797608864
5,7776.040999638364,0.3983736564682028
6,7782.82148099307,0.8741607155435742
7,7789.6022612943725,0.56022761612008
8,7796.3833405620435,0.2793969918043534
9,7803.164718815858,0.2178555156143263
10,7809.946396075587,-0.03496504092307556
11,7816.728372361007,-0.04739909966503686
12,7823.510647691898,-0.5831666321919313
13,7830.29322208804,0.8355344857274114
14,7837.076095569211,1.0626233520682233
15,7843.859268155198,-0.017002596814303134
16,7850.642739865784,0.11634202940471186
17,7857.426510720756,-0.2546062609810946
18,7864.210580739902,0.3841002232622843
19,7870.994949943011,-0.7763304106748022
20,7877.7796183498795,-0.6433077944270459
21,7884.564585980295,-0.9701429893320874
22,7891.349852854058,-0.8302957512076422
23,7898.135418990962,-1.7589930445012398
24,7904.921284410806,-0.3875796450101037
25,7911.707449133394,-0.9886049038915317
26,7918.493913178526,-1.6659202837800529
27,7925.280676566005,-2.134702994588276
28,7932.067739315639,-2.452912218074919
29,7938.855101447236,-2.9570856882663374
30,7945.642762980602,-2.314046892654504
31,7952.430723935551,-2.48370171202803
32,7959.218984331896,-2.2443015044309185
33,7966.007544189451,-1.608576958105925
34,7972.796403528031,-1.989679471930782
35,7979.585562367454,-1.998171881465693
36,7986.375020727543,-1.7443123472174398
37,7993.164778628117,-1.3220296441060686
38,7999.954836089,-1.1411825485625395
39,8006.745193130017,-0.6600988504965319
40,8013.535849770994,0.34730029835735543
41,8020.326806031761,0.04148264297534717
42,8027.1180619321485,-0.6895272559946513
43,8033.909617491987,-0.5569129179529526
44,8040.701472731111,-0.0757542804068283
45,8047.493627669357,-0.40803572185412046
46,8054.286082326561,-0.24797673057580397
47,8061.078836722562,-0.3430771414717835
48,8067.8718908772025,-0.94874416871882
49,8074.665244810324,-1.3450572473613096
50,8081.458898541771,-1.2693304241987036
51,8088.252852091389,0.383626445119524
52,8095.047105479027,-0.02281497577932222
53,8101.841658724534,0.2540019718159427
54,8108.636511847761,0.5397736013668033
55,8115.431664868562,0.5015582697474097
56,8122.227117806791,0.3458370316661171
57,8129.022870682304,0.08624835914059906
58,8135.818923514961,-0.09902704577580568
59,8142.615276324622,1.0649349835403001
60,8149.411929131147,-0.8848600275075562
61,8156.208881954401,0.8852682862076418
62,8163.00613481425,0.9221783425960641
63,8169.803687730559,0.6960904573092652
64,8176.6015407232,0.5428214538480757
65,8183.399693812042,0.5207268575715978
66,8190.198147016954,0.19795277999411195
67,8196.996900357815,1.483416117926463
68,8203.7959538545,0.7205752626747257
69,8210.595307526888,0.4417806123487414
70,8217.394961394853,1.1023056781501133
71,8224.194915478281,-0.25362972804866213
72,8230.995169797052,-0.24485902779499302
73,8237.795724371052,-0.5048250178058652
74,8244.596579220168,0.02045771650926309
75,8251.397734364291,-0.7693396790123415
76,8258.199189823305,-1.1165844163465461
77,8265.000945617105,0.5317534397701535
78,8271.803001765582,-0.29698334767617013
79,8278.605358288634,-1.0147364793735867
80,8285.408015206158,0.10954880296558367
81,8292.210972538049,0.0628109151271524
82,8299.014230304214,0.5365244180616503
83,8305.81778852455,-0.9138141000420645
84,8312.62164721896,-0.7051682431132125
85,8319.425806407355,-0.163212998286397
86,8326.23026610964,-0.09326957054863405
87,8333.035026345722,-0.3578072311649697
88,8339.840087135515,-0.01797703249532087
89,8346.645448498932,0.06943573327039193
90,8353.451110455884,0.9068666198501697
91,8360.257073026292,0.7673184380472714
92,8367.063336230072,2.0125103878388946
93,8373.869900087142,1.885152308152743
94,8380.676764617427,2.593330802944574
95,8387.483929840844,2.4167227024342606
96,8394.291395777327,3.858428002427379
97,8401.099162446799,5.215615704525719
98,8407.907229869186,4.121524532204559
99,8414.71559806442,6.860241837929375
100,8421.524267052435,6.698866996343596
101,8428.333236853165,7.995123650306192
102,8435.142507486544,7.286226158811857
103,8441.952078972507,8.17882290230781
104,8448.761951330998,6.847176242632235
105,8455.572124581955,10.179900019354344
106,8462.382598745322,7.735873284873083
107,8469.193373841044,10.79839953428871
108,8476.004449889067,10.058487825725289
109,8482.815826909336,15.033192885259885
110,8489.627504921806,11.45996061585564
111,8496.439483946422,12.675561929729765
112,8503.251764003144,13.770376015438138
113,8510.064345111923,16.259530235053056
114,8516.877227292718,13.124040075064089
115,8523.690410565487,11.58660188067026
116,8530.503894950187,11.696622602485016
117,8537.317680466786,15.563926704838801
118,8544.13176713524,10.806713746110407
119,8550.946154975525,13.395272450099018
120,8557.7608440076,9.270300409578745
121,8564.575834251438,11.165474731217076
122,8571.391125727008,11.481063927568325
123,8578.206718454287,7.880198968184066
124,8585.022612453244,9.261852783411925
125,8591.838807743858,5.9947878989979255
126,8598.655304346106,7.485644583806763
127,8605.472102279968,6.996344277824236
128,8612.289201565425,6.259973405312424
129,8619.106602222464,5.197482687556404
130,8625.924304271066,5.664559575265431
131,8632.74230773122,5.095108277975843
132,8639.56061262291,5.127554499776292
133,8646.379218966133,3.0702985539713694
134,8653.198126780877,3.6746065731726647
135,8660.01733608714,3.140500969184016
136,8666.836846904913,2.5424889599974247
137,8673.656659254193,1.9116355535462604
138,8680.476773154985,1.783517430521532
139,8687.297188627286,2.0448808803915983
140,8694.117905691097,0.7035440696752158
141,8700.938924366426,0.997301447755933
142,8707.760244673278,0.6704322889211934
143,8714.58186663166,0.9260022369378393
144,8721.403790261586,0.017073863864636246
145,8728.22601558306,0.06582145209921031
146,8735.048542616103,-1.4488333985608148
147,8741.871371380726,-1.2877758092918907
148,8748.694501896949,-0.9201331466878588
149,8755.517934184789,-0.2308548855897543
150,8762.341668264264,-1.3270294874869746
151,8769.165704155399,-0.3574670209328916
152,8775.990041878216,-0.7540355002150738
153,8782.814681452743,-1.7013013741480298
154,8789.639622899009,-1.2985066336685578
155,8796.464866237036,-1.467573562380677
156,8803.290411486865,-0.7235348142670542
157,8810.11625866852,-0.9886367455296762
158,8816.942407802042,-1.3728765947441752
159,8823.768858907464,-2.2986987937348315
160,8830.595612004827,-1.6272521412939147
161,8837.422667114168,-1.3348278147962689
162,8844.250024255527,-2.33133567543738
163,8851.077683448953,-1.8907482306150851
164,8857.905644714489,-1.9705082979267694
165,8864.73390807218,-1.595494045392141
166,8871.562473542077,-1.0907778746137855
167,8878.391341144232,-0.8577624925793623
168,8885.220510898693,-1.3614798701835427
169,8892.049982825516,-0.8621784235241623
170,8898.87975694476,-1.0874162569734538
171,8905.709833276478,-1.7166142148811954
172,8912.540211840733,-1.7522130591513871
173,8919.370892657584,-1.533534222126375
174,8926.201875747094,-1.692070269671523
175,8933.033161129328,-0.7664810746721261
176,8939.864748824355,-0.5258240881981814
177,8946.696638852241,-0.39575388091511904
178,8953.528831233056,-0.7909460593133237
179,8960.361325986874,-0.4477801400705457
180,8967.194123133766,0.09126556140302663
181,8974.02722269381,-0.8759679396949547
182,8980.86062468708,-1.0357769183449634
183,8987.694329133657,-0.9540025906500541
184,8994.528336053623,0.08728726922335855
185,9001.36264546706,-0.5474504028744579
186,9008.19725739405,-0.0745183126151801
187,9015.03217185468,-0.9046445322905708
188,9021.86738886904,0.8433866308182857
189,9028.702908457217,-0.04329236666918307
190,9035.538730639306,0.6033786218700209
191,9042.374855435395,1.303759868304865
192,9049.21128286558,1.5724889929652592
193,9056.048012949965,1.734050602950183
194,9062.885045708641,3.5493573690840137
195,9069.722381161711,4.373358809586644
196,9076.560019329276,6.826959429203702
197,9083.397960231441,9.327230296560641
198,9090.236203888315,12.672996760235677
199,9097.074750319995,12.047327694273108
200,9103.913599546599,12.924061379750354
