,velocity,flux
0,6570.342636889507,0.36683510797466745
1,6577.070145201871,0.2733489674535554
2,6583.797948964331,-0.05978711387650827
3,6590.526048196349,-0.38307670944962496
4,6597.25444291739,-0.19244613926576215
5,6603.983133146924,-0.12303277414750816
6,6610.712118904414,0.4291135739918263
7,6617.4414002093345,-0.2395862984478926
8,6624.170977081154,0.9968008905172066
9,6630.900849539347,-0.0209036738722633
10,6637.63101760339,-0.3687389766634831
11,6644.36148129276,0.16246977062623735
12,6651.092240626933,0.7358382364689025
13,6657.823295625391,-0.3636179405393529
14,6664.554646307618,-0.19741097927747714
15,6671.286292693094,-0.10588070382379679
16,6678.018234801307,0.01232990851279366
17,6684.750472651744,0.3224946535986817
18,6691.483006263892,-0.22899779490197408
19,6698.2158356572445,-0.6085053167118141
20,6704.94896085129,0.0914072513607315
21,6711.682381865526,-0.22884063279768685
22,6718.416098719447,-0.17399176300314745
23,6725.15011143255,0.27198637711107315
24,6731.884420024336,-0.3415061360699964
25,6738.6190245143025,0.27040026926521915
26,6745.353924921956,-0.4107723379519122
27,6752.0891212667975,0.09104224792261978
28,6758.824613568335,-0.07101074967926016
29,6765.560401846075,0.6541526775446956
30,6772.296486119529,0.36351667141113214
31,6779.032866408206,-0.11842829968987628
32,6785.76954273162,-0.41595181333931275
33,6792.506515109285,0.15797077571959361
34,6799.243783560717,-0.4768769247442843
35,6805.981348105435,0.03357880221054187
36,6812.719208762959,-0.238601210748989
37,6819.457365552809,0.13638187328209628
38,6826.19581849451,0.6780081686988833
39,6832.9345676075845,-0.005623249582965659
40,6839.673612911562,0.1416760949840767
41,6846.412954425969,-0.21223999668133242
42,6853.152592170334,0.09501559945690802
43,6859.892526164192,0.37957976578639896
44,6866.632756427074,-0.06612877733103956
45,6873.373282978519,0.041423312936342375
46,6880.114105838058,0.5808512899629622
47,6886.855225025234,0.2628774141828607
48,6893.596640559587,0.12895807663599995
49,6900.338352460657,0.5530849967180277
50,6907.080360747989,0.612671082535464
51,6913.822665441129,0.24792197749816003
52,6920.565266559624,-0.003972836071848673
53,6927.308164123022,0.3466622199263281
54,6934.051358150874,0.8478247986380779
55,6940.794848662734,1.0119337665683168
56,6947.538635678153,0.5481575633154576
57,6954.282719216689,-0.5055762804041319
58,6961.027099297899,0.6352225863578662
59,6967.771775941344,0.3332635922554465
60,6974.516749166582,0.09748890302080881
61,6981.262018993177,-0.3143451644839331
62,6988.007585440693,-0.27390404690396236
63,6994.753448528698,0.1700131161386701
64,7001.499608276757,-0.3378666803010639
65,7008.246064704442,-0.18693262146108658
66,7014.992817831322,0.19544504133678836
67,7021.739867676973,-0.10996181308460759
