,velocity,flux
0,6172.749721764461,-0.050884392847181506
1,6179.459759336509,0.42971661163561287
2,6186.1700912085,0.07467036162994697
3,6192.8807173997975,-0.29059999254352803
4,6199.591637929766,0.01417901142434799
5,6206.302852817769,0.2934624233259702
6,6213.014362083177,0.15535524766354386
7,6219.726165745356,0.22331686894063052
8,6226.4382638236775,0.34122076168355536
9,6233.150656337516,0.4196982896319802
10,6239.863343306243,0.0016852416985532678
11,6246.576324749237,-0.09248139981754129
12,6253.289600685872,0.10352123762215193
13,6260.003171135531,0.14094911712125752
14,6266.717036117592,-0.04570793367073414
15,6273.43119565144,-0.38985032929985186
16,6280.145649756458,0.3049836925248396
17,6286.860398452033,0.5945522241892689
18,6293.575441757552,0.32154550332802867
19,6300.290779692404,0.20594945571833903
20,6307.00641227598,0.012005583475216065
21,6313.722339527675,0.22027132567745272
22,6320.438561466883,0.3159748918559894
23,6327.155078112997,-0.09958893503455987
24,6333.871889485419,0.05299375664700847
25,6340.588995603548,-0.04970299339458652
26,6347.306396486783,0.05960278163431322
27,6354.024092154528,0.336722659902943
28,6360.74208262619,-0.10786821566253021
29,6367.460367921174,0.11100389625000907
30,6374.178948058887,-0.24273022469990968
31,6380.897823058741,0.014978031281343916
32,6387.616992940145,-0.2961845705160655
33,6394.336457722517,0.08604248846139523
34,6401.0562174252655,-0.03199779282010559
35,6407.776272067811,-0.32537630934373807
36,6414.496621669572,-0.11173093876680701
37,6421.217266249969,-0.0266841148668214
38,6427.938205828423,-0.0790916065250699
39,6434.659440424356,-0.12028013075547675
40,6441.380970057196,-0.16198741490469504
41,6448.102794746368,-0.30998305073599947
42,6454.824914511302,0.34382781587883976
43,6461.547329371428,-0.40352526690237284
44,6468.270039346176,-0.27351171409378394
45,6474.993044454983,0.0008527372349378948
46,6481.716344717282,0.39224282157652773
47,6488.439940152512,-0.14603918048332765
48,6495.16383078011,0.02633093674607973
49,6501.888016619519,0.11353557003492855
50,6508.612497690179,0.05878390116712258
51,6515.337274011534,-0.17086175423850403
52,6522.062345603033,0.12270887519662438
53,6528.787712484119,-0.7151308926643964
54,6535.513374674243,0.0414281761467727
55,6542.239332192858,-0.30816635152691296
56,6548.965585059414,-0.3067291368791117
57,6555.692133293365,0.10202823745576206
58,6562.418976914167,-0.3896903208268157
59,6569.146115941279,-0.3140260956073477
60,6575.87355039416,0.40508085461156773
61,6582.601280292272,-0.3790580016610878
62,6589.329305655076,-0.09084828097673318
63,6596.057626502037,0.06875436448570357
64,6602.786242852621,-0.23524062282018832
65,6609.515154726298,-0.5673743393430642
