,velocity,flux
0,12009.719984720386,0.022598362200189924
1,12016.687963787466,0.3084755821218675
2,12023.656254286583,0.12275889953613608
3,12030.62485623861,-0.1362129607635473
4,12037.593769664427,-0.02039139608062804
5,12044.562994584923,0.04728013662476615
6,12051.53253102098,-0.43815704581553416
7,12058.502378993484,-0.0597650664848583
8,12065.472538523329,0.04120193920703945
9,12072.443009631397,-0.06985435363486003
10,12079.413792338588,0.10721077368751344
11,12086.384886665794,-0.1320193191316487
12,12093.356292633911,-0.15460256522310328
13,12100.328010263838,-0.29075038601703795
14,12107.300039576472,-0.15571051903693434
15,12114.27238059272,-0.2021979944024938
16,12121.245033333482,0.18161240738938708
17,12128.217997819667,-0.2361495891512098
18,12135.191274072178,-0.12824374290770105
19,12142.16486211193,-0.2259712574265614
20,12149.138761959828,-0.11477686123563922
21,12156.112973636791,0.3373532212274959
22,12163.087497163731,-0.009259511282655635
23,12170.062332561563,0.2887813240667395
24,12177.037479851213,-0.015211280248184713
25,12184.012939053593,0.35903855822991515
26,12190.98871018963,0.011275075059398953
27,12197.964793280247,0.00456532245149352
28,12204.941188346373,-0.035635076747120686
29,12211.917895408933,-0.14599941713934317
30,12218.894914488857,0.3785662501905842
31,12225.87224560708,-0.32210842582909294
32,12232.84988878453,-0.2776561974474474
33,12239.82784404215,0.16839254542486837
34,12246.806111400874,0.13100669400180334
35,12253.784690881637,-0.08803641196748124
36,12260.763582505388,-0.06962082969123493
37,12267.742786293065,0.11020792227216368
38,12274.722302265614,0.2999598919822377
39,12281.702130443984,0.22994463179449548
40,12288.682270849122,-0.27921600377655276
41,12295.662723501977,-0.37914417518820276
42,12302.643488423504,0.08948325167991367
43,12309.624565634656,-0.43911829143566034
44,12316.605955156389,0.23692561341028323
45,12323.587657009664,-0.4005848305027421
46,12330.569671215435,-0.16384272785344345
47,12337.551997794671,0.1593213052263772
48,12344.534636768332,-0.09759210017097716
49,12351.517588157383,0.012527336571065431
50,12358.500851982793,0.10111019757977907
51,12365.48442826553,-0.06743377407533968
52,12372.468317026565,0.50917889023389
53,12379.452518286875,-0.01063432019117913
54,12386.43703206743,0.0457003534430452
55,12393.42185838921,0.2617599719616107
56,12400.40699727319,-0.2683852808090884
57,12407.392448740358,-0.4184161642979575
58,12414.378212811687,-0.3697794380223262
59,12421.364289508168,-0.03397978102863547
60,12428.350678850786,-0.15546996116243048
61,12435.33738086053,-0.031766823005584324
62,12442.324395558386,0.1771904333368361
63,12449.311722965349,0.26270508113342084
64,12456.299363102415,-0.2621831126346352
65,12463.287315990572,0.1493279324580719
66,12470.275581650825,0.0923219134436915
67,12477.264160104172,0.015424437468912741
68,12484.253051371612,0.1272827840215895
69,12491.242255474148,0.11916983333099997
70,12498.231772432788,0.37230763705752606
71,12505.221602268537,-0.14481131410128723
72,12512.211745002403,0.024044058845746688
73,12519.2022006554,0.04290353627944192
74,12526.192969248536,0.15791384865047992
75,12533.184050802827,0.00017247385124651016
76,12540.175445339293,0.07941942097114803
77,12547.167152878948,0.0019574165504254656
78,12554.159173442815,-0.24185502719304883
79,12561.151507051909,-0.0411587240893279
80,12568.144153727264,0.08859474682183124
81,12575.1371134899,0.15971831609219306
82,12582.130386360845,-0.12371895235841597
83,12589.123972361129,-0.13068493406410697
84,12596.117871511786,0.1509707966600711
85,12603.112083833843,-0.17754679720011235
86,12610.106609348342,-0.0720227796567407
87,12617.101448076315,0.4311951385321305
88,12624.096600038803,-0.032231684850940454
89,12631.092065256846,0.07166699775062409
90,12638.087843751488,0.2052099186299883
91,12645.083935543777,0.2589714104759615
92,12652.080340654751,-0.016415478611353063
93,12659.077059105464,0.2493055827638659
94,12666.074090916965,0.2926582334243171
95,12673.071436110306,0.24226486642097841
96,12680.069094706541,0.13718156507156495
97,12687.067066726728,-0.08723640278788045
98,12694.06535219192,0.144631164038769
99,12701.063951123178,0.709754380577384
100,12708.06286354157,0.36553224136665036
101,12715.062089468152,0.24713860979441032
102,12722.061628923993,0.2419356099508848
103,12729.061481930159,-0.05262621129643416
104,12736.061648507715,-0.012780204165044558
105,12743.062128677742,0.12025706864426605
106,12750.062922461306,-0.44169877523081447
107,12757.06402987948,0.29313046119422614
108,12764.065450953345,0.016498984876688397
109,12771.067185703978,0.17904613232236258
110,12778.06923415246,-0.04719605326691656
111,12785.07159631987,0.14138984391977544
112,12792.074272227297,-0.2684191126276796
113,12799.077261895825,-0.3079665887552436
114,12806.080565346543,0.13108353139449488
115,12813.08418260054,0.23444240925338267
116,12820.088113678907,0.2500451579826864
117,12827.092358602737,0.25359140875484465
118,12834.096917393128,-0.14163491479791307
119,12841.101790071178,-0.05671875625788177
120,12848.106976657982,0.20244688408605693
121,12855.112477174644,-0.20627823073658408
122,12862.118291642268,-0.02182910958631587
123,12869.124420081956,0.21282565359353925
124,12876.130862514821,0.06558589600209655
125,12883.137618961966,-0.24916601659271675
126,12890.144689444503,-0.03226028445700602
127,12897.152073983545,0.07000637548857508
128,12904.159772600206,-0.037550025173786236
129,12911.167785315603,-0.44516000850912135
130,12918.176112150853,-0.07525743111030683
131,12925.18475312708,-0.06362033290725941
132,12932.193708265399,0.030852683360733376
133,12939.202977586941,-0.2587638217166251
