,velocity,flux
0,4810.373241151289,-0.11877476908962023
1,4817.022918094723,-0.2325617326630808
2,4823.672885375907,-0.15537475185617652
3,4830.323143013857,-0.06088142437587629
4,4836.97369102759,-0.140566418153687
5,4843.624529436123,-0.6835872316875744
6,4850.275658258481,-0.8056398591215755
7,4856.927077513681,-0.537460744047766
8,4863.57878722075,0.30257965705021395
9,4870.230787398711,-0.6552752655960243
10,4876.883078066595,0.642446982378089
11,4883.535659243427,-0.20732503066888416
12,4890.188530948239,0.05303509879689908
13,4896.841693200062,0.8430826382403451
14,4903.495146017932,0.21437775079078947
15,4910.1488894208815,0.6653627785679765
16,4916.80292342795,0.3075651274678859
17,4923.4572480581755,0.27711848968566977
18,4930.111863330598,0.699851207006873
19,4936.76676926426,0.07192495455120507
20,4943.421965878204,0.40337174358510874
21,4950.077453191478,-0.964072769681359
22,4956.7332312231265,-0.5745827882617947
23,4963.389299992199,0.9381306842768716
24,4970.045659517747,-0.10620652653871866
25,4976.702309818821,-0.18101993006693134
26,4983.3592509144755,-0.09687098838247755
27,4990.016482823766,0.2905016529139802
28,4996.674005565749,0.23843541732155477
29,5003.3318191594835,-0.3782942359978448
30,5009.989923624031,1.1673136363618681
31,5016.64831897845,0.27497330533863196
32,5023.307005241808,0.6372735656563234
33,5029.965982433169,-0.5507287513092664
34,5036.6252505716,-0.00031944997554626126
35,5043.28480967617,-0.3175695758883623
36,5049.94465976595,-0.3084203555741027
37,5056.604800860009,0.31077958131958516
38,5063.265232977424,-0.021871792301442372
39,5069.925956137269,-0.3729013484406254
40,5076.586970358621,0.8417886805454802
41,5083.2482756605605,0.34135771184163766
42,5089.909872062164,0.23663325356181794
43,5096.571759582517,0.19434321347436134
44,5103.233938240702,-1.612530959042373
45,5109.896408055805,0.23600533964647483
46,5116.559169046912,0.004877661302591735
47,5123.222221233113,0.3388976077138829
48,5129.885564633497,0.5139491636833038
49,5136.549199267156,0.5380451867927161
50,5143.2131251531855,-0.11109497543194242
51,5149.877342310679,0.3203316931148828
52,5156.541850758735,0.8052265967512
53,5163.206650516451,-0.6668576127836325
54,5169.871741602928,0.8948827174575228
55,5176.537124037268,-0.3326427310415174
56,5183.202797838575,-0.5775308551514114
57,5189.868763025954,0.20700022718049502
58,5196.535019618512,-0.2473780004285224
59,5203.2015676353585,-0.44451659104055097
60,5209.868407095602,0.8297593230450013
61,5216.535538018358,0.07511665781058202
62,5223.202960422737,0.32087902264775037
63,5229.870674327856,-0.2321985750707598
64,5236.538679752833,0.2471615253441669
65,5243.206976716783,-0.8367335614761435
66,5249.875565238831,-0.025014540946005664
67,5256.544445338097,-0.27343756199992253
68,5263.2136170337035,0.016397050596648033
69,5269.88308034478,-0.12057625307700409
70,5276.5528352904485,0.11089597000520418
71,5283.222881889842,-0.007794897000415732
72,5289.893220162088,-0.36760178501286467
73,5296.563850126321,-0.042391452783507144
74,5303.234771801674,0.14970059802954094
75,5309.905985207281,0.8155319687410442
76,5316.5774903622805,-0.15587226031399454
77,5323.249287285812,-0.1685628678038268
78,5329.921375997016,0.3885389752052846
79,5336.593756515034,-0.341182774307892
80,5343.2664288590095,-0.005847392027142628
81,5349.939393048087,-0.22529899776237522
82,5356.612649101418,-0.4936311556047238
83,5363.286197038147,-0.35673039022203235
84,5369.960036877426,0.7512920075835968
85,5376.6341686384085,0.15458524348945518
86,5383.308592340247,-0.3069094289454243
87,5389.983308002096,-0.20881285104134306
88,5396.658315643115,-0.3057477040042582
89,5403.333615282463,0.037301876731246075
90,5410.0092069392995,-0.8307153809106145
91,5416.685090632787,-0.36551994810231053
92,5423.3612663820895,-0.14537962821077377
93,5430.037734206373,-1.262139142129052
94,5436.714494124804,-0.4427557190386868
95,5443.391546156553,-0.06323397794071428
96,5450.068890320788,0.4224472113450547
97,5456.746526636685,-0.06554107609534549
98,5463.424455123415,-0.056545457292499324
99,5470.102675800155,0.032359043192564885
100,5476.781188686084,0.41767207822110863
101,5483.459993800378,0.5347521036230246
102,5490.139091162219,-0.1413860825512358
103,5496.81848079079,0.32782406397093194
104,5503.498162705274,0.3030280580891962
105,5510.178136924858,0.35951737026312824
106,5516.858403468728,0.40408482920281535
107,5523.538962356076,-0.26655662729271706
108,5530.219813606091,-0.10741557277341338
109,5536.900957237963,-0.3854774827585493
110,5543.58239327089,-0.1553067723137821
111,5550.264121724067,0.4812951512510264
112,5556.94614261669,-0.09300017202734988
113,5563.628455967961,-0.045091440094812696
114,5570.311061797078,-0.2558380451608132
115,5576.9939601232445,0.24211750690589856
116,5583.677150965665,-0.18904453993404258
117,5590.360634343546,-0.06266921807101508
118,5597.044410276095,-0.5007586348209391
119,5603.728478782521,0.8032437376445819
120,5610.412839882035,0.30564150729786366
