,frequency,temp_xx,temp_yy,temp,flux_xx,flux_yy,flux,V_radio,V_opt,velocity
0,1329.639196395874,0.013856839113241648,0.0870695406357207,0.050463189874481174,0.9459458818698749,5.983058241252138,3.4645020615610065,19157.29254813623,20465.04689597054,20456.922625846797
1,1329.6468257904053,0.10932817561082686,0.10192594879424988,0.10562706220253837,7.515243551479216,7.005289948869404,7.26026675017431,19155.68227942395,20463.20928705887,20455.08501693513
2,1329.6544551849365,0.0785518214512031,0.05348325041179791,0.0660175359315005,5.397546141828343,3.6720265956473668,4.534786368737855,19154.072010711672,20461.37169923515,20453.24742911141
3,1329.6620845794678,0.0809987528992977,0.0924837230299893,0.0867412379646435,5.565917152492375,6.355598091091224,5.9607576217917995,19152.461741999396,20459.53413249902,20451.409862375276
4,1329.669713973999,0.11440458914119844,0.13957201805230568,0.12698830359675206,7.864538613767763,9.595705890209956,8.73012225198886,19150.851473287115,20457.69658685011,20449.572316726368
5,1329.6773433685303,0.05280472342578335,0.12230021902142951,0.08755247122360643,3.6259088346223507,8.407240295874772,6.016574565248561,19149.24120457484,20455.859062288062,20447.73479216432
6,1329.6849727630615,0.056432598654581057,0.11218381512852105,0.08430820689155105,3.8755540594786453,7.711144578265021,5.793349318871833,19147.63093586256,20454.021558812514,20445.89728868877
7,1329.6926021575928,0.10907317282918072,0.10657075696666851,0.10782196489792462,7.497685559099864,7.324930562565896,7.41130806083288,19146.020667150282,20452.184076423102,20444.05980629936
8,1329.700231552124,0.07777556678408004,0.12035590760682169,0.09906573719545086,5.344147848866442,8.273468521602126,6.808808185234284,19144.410398438,20450.34661511946,20442.222344995716
9,1329.7078609466553,0.12379466988577192,0.08202369105768526,0.10290918047172859,8.510652961776486,5.635842971035117,7.073247966405802,19142.800129725725,20448.509174901228,20440.384904777486
10,1329.7154903411865,0.10098067933120092,0.10514629516427476,0.10306348724773784,6.940871079651288,7.2269214232062495,7.083896251428769,19141.18986101345,20446.671755768042,20438.5474856443
11,1329.7231197357178,0.10835487038633929,0.12189903714909889,0.11512695376771909,7.4482624880788535,8.379614579647978,7.913938533863416,19139.57959230117,20444.83435771954,20436.7100875958
12,1329.730749130249,0.1199014178930291,0.0809504806728647,0.1004259492829469,8.242777737470078,5.56200812451857,6.902392930994324,19137.96932358889,20442.996980755357,20434.872710631615
