,frequency,velocity,flux,weight
188,1384.8989009857178,7678.214190887959,1.572237811160631,1.0
189,1384.8912715911863,7679.90809744808,1.6313317740805182,1.0
190,1384.8836421966553,7681.602022671836,1.06797511525801,1.0
191,1384.876012802124,7683.295966559535,1.6827854339407227,1.0
192,1384.8683834075928,7684.989929111487,1.7877167536623695,1.0
193,1384.8607540130615,7686.683910327999,4.924862488555689,1.0
194,1384.8531246185305,7688.3779102093795,1.7178506760744394,1.0
195,1384.845495223999,7690.071928755938,-1.927892743612506,1.0
196,1384.8378658294678,7691.765965967982,0.6472865376050557,1.0
197,1384.8302364349363,7693.46002184582,-2.6800303561998815,1.0
198,1384.8226070404053,7695.154096389761,1.7001785433102583,1.0
199,1384.814977645874,7696.848189600115,-0.4607917940074674,1.0
200,1384.8073482513428,7698.542301477188,0.32685447015399394,1.0
201,1384.7997188568115,7700.236432021289,-1.488846824648417,1.0
202,1384.7920894622805,7701.930581232727,-4.931070098411079,1.0
203,1384.784460067749,7703.624749111811,1.513712624356714,1.0
204,1384.7768306732178,7705.318935658849,1.3092079660624047,1.0
205,1384.7692012786863,7707.01314087415,-2.605363386936079,1.0
206,1384.7615718841553,7708.707364758021,-1.1315312217624605,1.0
207,1384.753942489624,7710.401607310773,0.4048086011020733,1.0
208,1384.7463130950928,7712.095868532713,3.0958822371628454,1.0
209,1384.7386837005615,7713.79014842415,-0.5303460517376462,1.0
210,1384.7310543060305,7715.484446985392,-3.667608059110892,1.0
211,1384.723424911499,7717.178764216748,-0.9310382004424443,1.0
212,1384.7157955169678,7718.873100118528,-0.4958050155860485,1.0
213,1384.7081661224363,7720.567454691039,1.4096434972725072,1.0
214,1384.7005367279053,7722.261827934589,-1.3854368583399959,1.0
215,1384.692907333374,7723.956219849488,0.15724272475725543,1.0
216,1384.6852779388428,7725.650630436044,1.2675792888044222,1.0
217,1384.6776485443115,7727.345059694566,1.0822011197084689,1.0
218,1384.6700191497805,7729.039507625363,1.858002718040686,1.0
219,1384.662389755249,7730.733974228742,-0.6694297044473897,1.0
220,1384.6547603607178,7732.428459505013,0.2592424196084332,1.0
221,1384.6471309661863,7734.122963454485,-0.40526013202887723,1.0
222,1384.6395015716553,7735.817486077466,-1.761589981735367,1.0
223,1384.631872177124,7737.512027374265,1.483992868327224,1.0
224,1384.6242427825928,7739.20658734519,-2.256173034805947,1.0
225,1384.6166133880615,7740.90116599055,-2.6755074604754507,1.0
226,1384.6089839935305,7742.595763310655,2.348234237755925,1.0
227,1384.601354598999,7744.290379305811,-1.7838942335391903,1.0
228,1384.5937252044678,7745.985013976328,0.7455447293409204,1.0
229,1384.5860958099363,7747.679667322516,0.0851187749471789,1.0
230,1384.5784664154053,7749.374339344683,-1.9059575764071472,1.0
231,1384.570837020874,7751.069030043137,-3.4170106665941273,1.0
232,1384.5632076263428,7752.7637394181875,-1.969813177243536,1.0
233,1384.5555782318115,7754.458467470143,-2.2139839113937034,1.0
234,1384.5479488372805,7756.153214199311,0.7880410358395347,1.0
235,1384.540319442749,7757.847979606003,-1.4196997300832277,1.0
236,1384.5326900482178,7759.542763690525,-2.6834191274271166,1.0
237,1384.5250606536863,7761.237566453187,-0.02084811818243626,1.0
238,1384.5174312591553,7762.932387894298,-3.052283181079984,1.0
239,1384.509801864624,7764.627228014167,2.84298084285017,1.0
240,1384.5021724700928,7766.322086813101,1.2678228093883162,1.0
241,1384.4945430755615,7768.016964291412,-0.23189454232803897,1.0
242,1384.4869136810305,7769.711860449405,-1.1269514271324783,1.0
243,1384.479284286499,7771.406775287392,0.27668699599613467,1.0
244,1384.4716548919678,7773.10170880568,3.7306331901668734,1.0
245,1384.4640254974363,7774.796661004579,-1.7535434647968127,1.0
246,1384.4563961029053,7776.491631884396,-1.4091425733428902,1.0
247,1384.448766708374,7778.186621445442,-1.5802588683137118,1.0
248,1384.4411373138428,7779.881629688025,-3.2253025896325083,1.0
249,1384.4335079193115,7781.576656612453,1.6515445476117954,1.0
250,1384.4258785247805,7783.271702219036,0.27286535630921227,1.0
251,1384.418249130249,7784.966766508082,-0.9708041595653452,1.0
252,1384.4106197357178,7786.661849479901,-1.3484009004786732,1.0
253,1384.4029903411863,7788.356951134801,-1.4505181315312292,1.0
254,1384.3953609466553,7790.052071473091,-1.162133171436889,1.0
255,1384.387731552124,7791.74721049508,0.5361189250967316,1.0
256,1384.3801021575928,7793.442368201077,-2.094477846146083,1.0
257,1384.3724727630615,7795.137544591391,1.3726003783784404,1.0
258,1384.3648433685305,7796.832739666331,1.0362945742237488,1.0
259,1384.357213973999,7798.527953426205,2.9075763191656554,1.0
260,1384.3495845794678,7800.223185871323,0.6738803910715673,1.0
261,1384.3419551849363,7801.918437001993,-2.790406223309893,1.0
262,1384.3343257904053,7803.613706818524,-0.6384448242674221,1.0
263,1384.326696395874,7805.308995321227,0.7017704742595187,1.0
264,1384.3190670013428,7807.004302510409,-0.3038620658364348,1.0
265,1384.3114376068115,7808.699628386378,-3.3535899044310016,1.0
266,1384.3038082122805,7810.394972949445,0.1457766565746642,1.0
267,1384.296178817749,7812.090336199919,0.967656136917106,1.0
268,1384.2885494232178,7813.785718138107,-0.3467730327173093,1.0
269,1384.2809200286863,7815.48111876432,3.415854432266987,1.0
270,1384.2732906341553,7817.176538078866,0.10211052763994327,1.0
271,1384.265661239624,7818.871976082054,1.3849914356555955,1.0
272,1384.2580318450928,7820.567432774194,0.7024093134702118,1.0
273,1384.2504024505615,7822.262908155593,1.7321837895721073,1.0
274,1384.2427730560305,7823.958402226563,0.3884965474933805,1.0
275,1384.235143661499,7825.65391498741,1.2981087999847927,1.0
276,1384.2275142669678,7827.349446438445,-0.21649112820193955,1.0
277,1384.2198848724363,7829.044996579975,2.539371350885092,1.0
278,1384.2122554779053,7830.740565412312,0.8732845073821898,1.0
279,1384.204626083374,7832.436152935763,0.9456443106012765,1.0
280,1384.1969966888428,7834.131759150638,1.327705706858794,1.0
281,1384.1893672943115,7835.827384057245,2.005197281092004,1.0
282,1384.1817378997805,7837.523027655894,0.949750964065524,1.0
283,1384.174108505249,7839.218689946893,0.9057446777986,1.0
284,1384.1664791107178,7840.914370930553,-0.44683071939973407,1.0
285,1384.1588497161863,7842.610070607182,0.15957331499980243,1.0
286,1384.1512203216553,7844.305788977088,3.9731123561359265,1.0
287,1384.143590927124,7846.001526040583,0.7447570210726967,1.0
288,1384.1359615325928,7847.697281797972,1.8169155689183005,1.0
289,1384.1283321380615,7849.393056249568,-1.0272660915328244,1.0
290,1384.1207027435305,7851.088849395678,3.189662143567144,1.0
291,1384.113073348999,7852.784661236612,-2.236868445815216,1.0
292,1384.1054439544678,7854.480491772679,2.811482482264797,1.0
293,1384.0978145599363,7856.176341004188,-0.15692726681776437,1.0
294,1384.0901851654053,7857.872208931448,0.13854036138265435,1.0
295,1384.082555770874,7859.568095554768,0.3603307680021999,1.0
296,1384.0749263763428,7861.264000874457,-0.9976916624942178,1.0
297,1384.0672969818115,7862.959924890826,0.26383531231945145,1.0
298,1384.0596675872805,7864.655867604183,0.46104496524996064,1.0
299,1384.052038192749,7866.351829014836,0.3855966994029032,1.0
300,1384.0444087982178,7868.047809123096,0.46714659958155114,1.0
301,1384.0367794036863,7869.743807929271,-3.0122033716493903,1.0
302,1384.0291500091553,7871.439825433671,0.05291855226178965,1.0
303,1384.021520614624,7873.135861636605,-0.9194591980009497,1.0
304,1384.0138912200928,7874.831916538382,1.1735104422596998,1.0
305,1384.0062618255615,7876.527990139311,1.9856876285637148,1.0
306,1383.9986324310305,7878.224082439702,-2.0031463112988663,1.0
307,1383.991003036499,7879.920193439864,2.7319417522728795,1.0
308,1383.9833736419678,7881.616323140106,2.0067432501331512,1.0
309,1383.9757442474363,7883.3124715407375,0.6870440024244244,1.0
310,1383.9681148529053,7885.008638642068,-0.09991727152060426,1.0
311,1383.960485458374,7886.704824444406,-1.0445833835554987,1.0
312,1383.9528560638428,7888.401028948061,3.508928399293365,1.0
313,1383.9452266693115,7890.097252153342,0.7680340122151992,1.0
314,1383.9375972747805,7891.79349406056,0.30048966131957444,1.0
315,1383.929967880249,7893.489754670023,-1.193379140557815,1.0
316,1383.9223384857178,7895.18603398204,-0.3259349405987013,1.0
317,1383.9147090911863,7896.882331996921,-1.993563193705854,1.0
318,1383.9070796966553,7898.578648714974,-0.18608319901925263,1.0
319,1383.899450302124,7900.27498413651,0.20855718110283616,1.0
320,1383.8918209075928,7901.971338261838,-0.861045882491076,1.0
321,1383.8841915130615,7903.667711091267,0.965654726704785,1.0
322,1383.8765621185305,7905.364102625106,3.722043964254227,1.0
323,1383.868932723999,7907.060512863665,0.13305334441004257,1.0
324,1383.8613033294678,7908.756941807253,0.3917899052921121,1.0
325,1383.8536739349363,7910.453389456181,0.7418871186787439,1.0
326,1383.8460445404053,7912.149855810755,2.719908233929927,1.0
327,1383.838415145874,7913.846340871287,2.706246951322901,1.0
328,1383.8307857513428,7915.542844638086,-2.0891237922537793,1.0
329,1383.8231563568115,7917.23936711146,-2.054925573646037,1.0
330,1383.8155269622805,7918.93590829172,0.9154027960083044,1.0
331,1383.807897567749,7920.632468179175,1.9530032116188902,1.0
332,1383.8002681732178,7922.329046774134,0.1777730945456888,1.0
333,1383.7926387786863,7924.025644076907,-0.8311442821299375,1.0
334,1383.7850093841553,7925.722260087803,-0.8598226366962569,1.0
335,1383.777379989624,7927.418894807132,0.8131310979854143,1.0
336,1383.7697505950928,7929.115548235203,-0.37959275285986704,1.0
337,1383.7621212005615,7930.812220372325,0.6435853790597339,1.0
338,1383.7544918060305,7932.508911218808,0.3630220056214686,1.0
339,1383.746862411499,7934.205620774962,0.6337719388872504,1.0
340,1383.7392330169678,7935.902349041095,0.4238884910802524,1.0
341,1383.7316036224363,7937.599096017518,0.17772075709815338,1.0
342,1383.7239742279053,7939.29586170454,-2.5226271889033525,1.0
343,1383.716344833374,7940.99264610247,0.7254093388092488,1.0
344,1383.7087154388428,7942.689449211617,-0.9864871622655852,1.0
345,1383.7010860443115,7944.386271032293,1.2801105612892798,1.0
346,1383.6934566497805,7946.083111564805,-1.2888623030244817,1.0
347,1383.685827255249,7947.779970809463,-0.598846818291631,1.0
348,1383.6781978607178,7949.476848766578,2.377062900503217,1.0
349,1383.6705684661863,7951.1737454364575,-0.11404822786353852,1.0
350,1383.6629390716553,7952.870660819412,0.2172438731973479,1.0
351,1383.655309677124,7954.567594915752,2.6594901402984985,1.0
352,1383.6476802825928,7956.264547725786,2.5951045119679104,1.0
353,1383.6400508880615,7957.961519249822,-1.0415346795340252,1.0
354,1383.6324214935305,7959.658509488173,-0.1249967056471818,1.0
355,1383.624792098999,7961.355518441146,-0.16479543280050873,1.0
356,1383.6171627044678,7963.052546109051,1.0173629133431894,1.0
357,1383.6095333099363,7964.749592492199,2.3725176577496394,1.0
358,1383.6019039154053,7966.446657590898,-0.771505375283016,1.0
359,1383.594274520874,7968.143741405458,-0.8491107695708219,1.0
360,1383.5866451263428,7969.840843936189,0.015285214221471222,1.0
361,1383.5790157318115,7971.537965183401,3.8592178694938273,1.0
362,1383.5713863372805,7973.235105147402,-0.4512751029315272,1.0
363,1383.563756942749,7974.932263828504,2.35370990889843,1.0
364,1383.5561275482178,7976.6294412270145,-1.8078550848251305,1.0
365,1383.5484981536863,7978.326637343243,-1.6647921305806554,1.0
366,1383.5408687591553,7980.023852177502,0.07796518075665937,1.0
367,1383.533239364624,7981.721085730098,0.9168293038637119,1.0
368,1383.5256099700928,7983.418338001342,1.625301902078912,1.0
369,1383.5179805755615,7985.115608991544,-0.5038188704605017,1.0
370,1383.5103511810305,7986.812898701012,0.35733749106744683,1.0
371,1383.502721786499,7988.510207130059,-1.5901412174317846,1.0
372,1383.4950923919678,7990.207534278991,2.042448723020434,1.0
373,1383.4874629974363,7991.90488014812,-0.21278301826522528,1.0
374,1383.4798336029053,7993.602244737754,-1.7913248199159968,1.0
375,1383.472204208374,7995.299628048206,-3.140547042703148,1.0
376,1383.4645748138428,7996.997030079782,0.7399288412658604,1.0
377,1383.4569454193115,7998.694450832793,-2.2383079178818788,1.0
378,1383.4493160247805,8000.391890307549,0.062351586596949726,1.0
379,1383.441686630249,8002.089348504361,0.6125953520914322,1.0
380,1383.4340572357178,8003.786825423535,0.5847278577763286,1.0
381,1383.4264278411863,8005.484321065385,-0.2059901295587414,1.0
382,1383.4187984466553,8007.181835430219,0.01780501666347689,1.0
383,1383.411169052124,8008.879368518346,-2.6849593234017837,1.0
384,1383.4035396575928,8010.576920330077,0.7162158024559457,1.0
385,1383.3959102630615,8012.27449086572,3.045519390210422,1.0
386,1383.3882808685305,8013.972080125588,-0.7459355953524072,1.0
387,1383.380651473999,8015.669688109987,-1.646339071564706,1.0
388,1383.3730220794678,8017.36731481923,0.9170998791118241,1.0
389,1383.3653926849363,8019.064960253625,-2.7228019771906684,1.0
390,1383.3577632904053,8020.762624413482,-0.5052955368812833,1.0
391,1383.350133895874,8022.460307299111,-0.36272934967281634,1.0
392,1383.3425045013428,8024.158008910822,-1.877597891953228,1.0
393,1383.3348751068115,8025.855729248925,1.5246885520594131,1.0
394,1383.3272457122805,8027.553468313729,1.701132696953049,1.0
395,1383.319616317749,8029.251226105545,-0.9624688643789092,1.0
396,1383.3119869232178,8030.949002624682,-1.6404769874719909,1.0
397,1383.3043575286863,8032.646797871451,1.589333767415658,1.0
398,1383.2967281341553,8034.344611846161,-0.8140613164308177,1.0
399,1383.289098739624,8036.042444549121,0.8840824944039545,1.0
400,1383.2814693450928,8037.740295980641,-1.1089148925200103,1.0
401,1383.2738399505615,8039.438166141033,0.7499095054075159,1.0
402,1383.2662105560305,8041.136055030605,-0.6898608725925336,1.0
403,1383.258581161499,8042.833962649668,2.9846429950005553,1.0
404,1383.2509517669678,8044.531888998531,0.7602124712095003,1.0
405,1383.2433223724363,8046.229834077505,1.8084288714709242,1.0
406,1383.2356929779053,8047.927797886899,-1.5169981913344288,1.0
407,1383.228063583374,8049.625780427023,-0.6300477798311329,1.0
408,1383.2204341888428,8051.323781698186,0.6812728734660616,1.0
409,1383.2128047943115,8053.0218017007,0.6195278128486167,1.0
410,1383.2051753997805,8054.719840434874,0.6470002622546766,1.0
411,1383.197546005249,8056.417897901018,1.8271815770513897,1.0
412,1383.1899166107178,8058.115974099442,-0.44873618668010495,1.0
413,1383.1822872161863,8059.814069030455,1.914109235763651,1.0
414,1383.1746578216553,8061.512182694369,-1.3058758505217285,1.0
415,1383.167028427124,8063.210315091493,0.06016829917772504,1.0
416,1383.1593990325928,8064.908466222136,-0.895007393218082,1.0
417,1383.1517696380615,8066.606636086609,-2.0850236916673888,1.0
418,1383.1441402435305,8068.304824685221,-0.711265863038439,1.0
419,1383.136510848999,8070.003032018284,-2.493285732861069,1.0
420,1383.1288814544678,8071.701258086107,1.073688588975424,1.0
421,1383.1212520599363,8073.399502888999,2.535022492672037,1.0
422,1383.1136226654053,8075.097766427272,-2.0484653603875005,1.0
423,1383.105993270874,8076.796048701235,-0.12956447919961012,1.0
424,1383.0983638763428,8078.494349711197,-0.8326823388725798,1.0
425,1383.0907344818115,8080.192669457469,1.7077263391674866,1.0
426,1383.0831050872805,8081.891007940362,1.4412251559965907,1.0
427,1383.075475692749,8083.5893651601855,-1.1306260707348557,1.0
428,1383.0678462982178,8085.287741117248,1.1579768196900475,1.0
429,1383.0602169036863,8086.986135811862,-3.010782083319608,1.0
430,1383.0525875091553,8088.684549244336,0.592821986122035,1.0
431,1383.044958114624,8090.382981414981,2.6585106858890684,1.0
432,1383.0373287200928,8092.081432324107,1.1250702797781484,1.0
433,1383.0296993255615,8093.779901972022,1.7387464648804558,1.0
434,1383.0220699310305,8095.47839035904,-1.377290326260931,1.0
