velocity flux
7625.712343004565 -0.4842419524818823
7627.405671144957 -0.24328503141532876
7629.099017939426 -1.110632337613476
7630.792383388279 -1.5294417411048027
7632.485767491825 -0.6435622386853672
7634.1791702503715 0.28229508538026316
7635.872591664228 -0.8776390592604328
7637.566031733701 0.9903094317429753
7639.259490459101 0.9887005511795345
7640.952967840734 -0.6526123089227085
7642.64646387891 -0.6366582947429507
7644.339978573937 -0.629883624989006
7646.033511926123 0.5719906776140706
7647.727063935776 -0.17736935707544838
7649.420634603204 0.051827456828890506
7651.1142239287165 -0.3413548473569058
7652.807831912622 1.215681323329871
7654.501458555227 0.6080723483720506
7656.195103856841 0.3977517502384755
7657.888767817773 -0.3034958389222222
7659.582450438331 1.4396671974336446
7661.276151718822 -0.06449668505526004
7662.969871659556 -1.784907929287954
7664.663610260841 -1.5614365631282072
7666.357367522985 -0.5845979095639386
7668.051143446297 -0.6355996024943977
7669.7449380310845 0.11607369864917286
7671.438751277657 0.3652513571130759
7673.132583186322 -1.0460957649568785
7674.826433757388 1.190151967140154
7676.5203029911645 -1.4299479786092348
7678.214190887959 1.107677692160386
7679.90809744808 1.8414324338028836
7681.602022671836 0.16591877411882205
7683.295966559535 0.1669142078487993
7684.989929111487 0.49673148651256016
7686.683910327999 2.1727749166630566
7688.3779102093795 0.19769048067470416
7690.071928755938 0.2619056351427448
7691.765965967982 -0.04316541361400816
7693.46002184582 -0.4457097917319289
7695.154096389761 -0.15111793591438433
7696.848189600115 -0.6706068362366848
7698.542301477188 0.6534226095362683
7700.236432021289 -0.6839309249231044
7701.930581232727 -0.6056353125770894
7703.624749111811 1.344169539268802
7705.318935658849 -0.3145980987340612
7707.01314087415 -0.12959608123714916
7708.707364758021 -0.7692348097634859
7710.401607310773 1.9250870243282738
7712.095868532713 0.4959757112524653
7713.79014842415 0.03890040829351846
7715.484446985392 0.08858287386947161
7717.178764216748 -0.1657984453833072
7718.873100118528 -0.03436186607721641
7720.567454691039 0.1844091378929279
7722.261827934589 -0.6652397875616463
7723.956219849488 1.1147458316809067
7725.650630436044 0.28548357489291676
7727.345059694566 1.5018067751907134
7729.039507625363 -0.3671926009096563
7730.733974228742 -0.5825750336223467
7732.428459505013 -0.831483482727617
7734.122963454485 -0.40449169229359566
7735.817486077466 -0.2817410134540228
7737.512027374265 1.0170714624998232
7739.20658734519 -0.9233923367855912
7740.90116599055 -2.2510692545695807
7742.595763310655 0.9696159506151427
7744.290379305811 -0.8819891494132966
7745.985013976328 0.09288283727155658
7747.679667322516 -0.09434536189268736
7749.374339344683 -0.9049627185999195
7751.069030043137 0.9844624022750608
7752.7637394181875 0.08081463089851182
7754.458467470143 -0.6670406027579153
7756.153214199311 -0.20972721414705345
7757.847979606003 1.1688700629188822
7759.542763690525 -1.1627051934153214
7761.237566453187 -0.4078186745546276
7762.932387894298 -2.127987557401257
7764.627228014167 0.08814158901793956
7766.322086813101 0.6668823724779939
7768.016964291412 -0.3544190625746733
7769.711860449405 -0.9186453312052252
7771.406775287392 0.9274490893047866
7773.10170880568 0.8369061830863778
7774.796661004579 0.14420832271254427
7776.491631884396 -0.7180453540141326
7778.186621445442 -0.9895683102962074
7779.881629688025 -0.7968745542033682
7781.576656612453 -0.016550402221607086
7783.271702219036 -0.2846047081761905
7784.966766508082 -0.7237536209009723
7786.661849479901 -0.6968440877796194
7788.356951134801 -0.6932888138239521
7790.052071473091 -0.7936321065482111
7791.74721049508 -1.0532721304831734
7793.442368201077 -0.20570461238822174
7795.137544591391 0.4129872905337531
7796.832739666331 0.7755422376186019
7798.527953426205 0.6507110416286788
7800.223185871323 0.465737425946391
7801.918437001993 -0.29467643876161975
7803.613706818524 -0.5819568333295986
7805.308995321227 0.48060235702045245
7807.004302510409 -0.2084290748749445
7808.699628386378 -1.4839673122275907
7810.394972949445 -0.027254557282518244
7812.090336199919 -0.21646132473946855
7813.785718138107 -0.4668415532071788
7815.48111876432 0.9547045074497273
7817.176538078866 0.6025453767097138
7818.871976082054 1.0036362651514144
7820.567432774194 2.53054032145179
7822.262908155593 0.774279658842201
7823.958402226563 0.5712516765499862
7825.65391498741 0.47281878236993385
7827.349446438445 -1.0299511708155062
7829.044996579975 0.18649662172770898
7830.740565412312 0.5442392211755785
7832.436152935763 -0.11816406620519487
7834.131759150638 0.4704446127594627
7835.827384057245 1.2353504081161377
7837.523027655894 0.4656148673539469
7839.218689946893 -0.08707875623450698
7840.914370930553 -0.7850141915728871
7842.610070607182 1.205754871746856
7844.305788977088 1.1751810175955248
7846.001526040583 1.120334276319202
7847.697281797972 0.09484350145084701
7849.393056249568 -0.02281864092308561
7851.088849395678 0.4716432277814221
7852.784661236612 -0.11464485841504862
7854.480491772679 0.5327800376129953
7856.176341004188 0.888749192274047
7857.872208931448 0.26679823492515875
7859.568095554768 0.11206724638986781
7861.264000874457 1.001903825086299
7862.959924890826 -0.13494048984879492
7864.655867604183 0.6258540389050853
7866.351829014836 -0.6177942514994519
7868.047809123096 -1.3366239006591552
7869.743807929271 -1.5381203049921295
7871.439825433671 0.992316442035018
7873.135861636605 -1.2275387291899045
7874.831916538382 1.5078297093619466
7876.527990139311 -0.8754601705858063
7878.224082439702 -0.3956429641233905
7879.920193439864 0.6093045045614361
7881.616323140106 -0.06114859960534752
7883.3124715407375 -0.3385771142054049
7885.008638642068 0.4565766692537825
7886.704824444406 -0.2686562253813023
7888.401028948061 1.628241298096952
7890.097252153342 -1.538555537130136
7891.79349406056 1.5307914605131074
7893.489754670023 0.04854747340167126
7895.18603398204 1.1325430595137622
7896.882331996921 -0.5502438547460757
7898.578648714974 0.24665531118033324
7900.27498413651 0.24870150761619292
7901.971338261838 -0.29626406528872296
7903.667711091267 0.6593886322080549
7905.364102625106 0.9956057634667118
7907.060512863665 1.4884163139942785
7908.756941807253 0.01402775093759795
7910.453389456181 0.022456805793311906
7912.149855810755 -0.16751289052678947
7913.846340871287 0.2778253906432604
7915.542844638086 -2.727224105852728
7917.23936711146 0.720425293774023
7918.93590829172 0.24494928625637302
7920.632468179175 0.9918685861780623
7922.329046774134 0.09254314278471895
7924.025644076907 -0.5538704546450403
7925.722260087803 -1.1988292927546624
7927.418894807132 1.0015008354265214
7929.115548235203 0.5557073593780036
7930.812220372325 1.1319115812073628
7932.508911218808 0.19704962297768938
7934.205620774962 0.8398524399301679
7935.902349041095 0.4887582266959868
7937.599096017518 0.30882947544647954
7939.29586170454 -0.9785127119742546
7940.99264610247 1.5043289067914658
7942.689449211617 0.3956886751455758
7944.386271032293 1.1272187259239448
7946.083111564805 -0.8770860451421585
7947.779970809463 0.7699147572289415
7949.476848766578 1.9945037091580666
7951.1737454364575 0.5845595724526478
7952.870660819412 -0.08466021286829387
7954.567594915752 1.1748113244630694
7956.264547725786 0.5524695028300206
7957.961519249822 0.41899420142594757
7959.658509488173 1.6444458439534757
7961.355518441146 0.23123342129855146
7963.052546109051 -0.4340254891886618
7964.749592492199 -0.5941111479425469
7966.446657590898 -0.6257589320763977
7968.143741405458 0.20315793450501068
7969.840843936189 -2.005728787210507
7971.537965183401 1.0554482196538957
7973.235105147402 -0.6310482028998851
7974.932263828504 2.7630521181687038
7976.6294412270145 -1.8154253467377188
7978.326637343243 -0.3973849075045169
7980.023852177502 -0.39481475544385614
7981.721085730098 -0.434813860759908
7983.418338001342 0.4638821322784256
7985.115608991544 -1.4036965363508656
7986.812898701012 0.35344425785899464
7988.510207130059 -0.7877864300370794
7990.207534278991 1.4947251262109997
7991.90488014812 0.7437546943420132
7993.602244737754 -1.482603142728246
7995.299628048206 0.29503375646426366
7996.997030079782 -0.3115358621437184
7998.694450832793 0.19343952724222774
8000.391890307549 -0.09554152356802877
8002.089348504361 -0.513682006815483
8003.786825423535 0.4507969652555112
8005.484321065385 0.5158170195476237
8007.181835430219 0.37595331824851075
8008.879368518346 -1.431148899806915
8010.576920330077 0.5230417282897055
8012.27449086572 1.2453097372591333
8013.972080125588 0.9991476632950177
8015.669688109987 -1.0217916398895508
8017.36731481923 0.14065784834505624
8019.064960253625 -0.8599367957623985
8020.762624413482 -0.2498765803923707
8022.460307299111 -0.11304856700386545
8024.158008910822 -0.33107382290878345
8025.855729248925 0.43373525776635546
8027.553468313729 0.8100761898369125
8029.251226105545 -1.304403422236002
8030.949002624682 -0.43065937780838337
8032.646797871451 -0.05991160624537406
8034.344611846161 0.4456229904379479
8036.042444549121 1.49540405361108
8037.740295980641 -0.08868213585956103
8039.438166141033 0.12124605882038274
8041.136055030605 -0.2840259687030372
8042.833962649668 1.0603343336952566
8044.531888998531 -0.047236659849313384
8046.229834077505 0.9311216291425511
8047.927797886899 0.39730928282453204
8049.625780427023 0.777613353256198
8051.323781698186 0.3304386779254985
8053.0218017007 0.7615467186031616
8054.719840434874 1.077725734204645
8056.417897901018 0.8592502861360903
8058.115974099442 0.9307857339394894
8059.814069030455 0.8097347457595727
8061.512182694369 -0.7482864540045847
8063.210315091493 -0.14121867907398436
8064.908466222136 -0.5821858141895503
8066.606636086609 -0.10841877027755337
8068.304824685221 -0.9114626862947385
8070.003032018284 -0.3752114250321008
8071.701258086107 1.021091434044017
8073.399502888999 2.2374836225879227
8075.097766427272 0.4407648892736684
8076.796048701235 0.6717952054298045
8078.494349711197 -0.46767303625209167
8080.192669457469 -0.5829169933379175
8081.891007940362 1.553124309499743
8083.5893651601855 -1.60834884616904
8085.287741117248 0.6423414400421383
8086.986135811862 -0.14398197376280064
8088.684549244336 -0.5751859542790609
8090.382981414981 1.8657431753215215
8092.081432324107 1.063140328936176
8093.779901972022 0.8897286126853887
8095.47839035904 -0.8956896570092232
8097.176897485468 -0.08301530689324804
8098.875423351616 -0.18425824474632493
8100.573967957797 0.14073248001675182
8102.272531304318 0.6215089122625602
8103.971113391492 0.003186108122523318
8105.669714219627 -0.6760127025795453
8107.368333789034 -1.247558510996198
8109.066972100023 -0.4983554043699596
8110.765629152904 0.3197384415900257
8112.464304947987 -0.098641286934428
8114.162999485584 -0.5143070714407872
8115.861712766003 -1.087776638667447
8117.560444789555 -0.6343881928515299
8119.25919555655 -0.1380207810997951
8120.957965067299 -0.49136484260661306
8122.656753322111 -0.8024231507900872
8124.355560321297 0.43992890533127854
8126.054386065168 -0.6260643947711866
8127.753230554033 0.962008430824651
8129.452093788202 0.4571897742276496
8131.150975767986 -1.3879286369143908
8132.849876493696 1.566825084508132
8134.54879596564 -0.9057650410490234
8136.247734184131 0.030630874991092016
8137.946691149477 -0.04507318524941789
8139.64566686199 -0.6081604700667972
8141.344661321979 -0.19974723669682176
8143.043674529757 -0.7217119328321464
8144.742706485629 -0.4643145958824477
8146.441757189911 0.6818023857289963
8148.14082664291 1.1516694142811403
8149.839914844937 -0.6190595856049153
8151.539021796302 -0.3637510724740369
8153.238147497317 1.6084379777509608
8154.937291948291 -0.24438454698198236
8156.636455149534 0.44605990555339203
8158.335637101358 -0.5071605285362065
8160.034837804072 0.4205419284367258
8161.734057257986 0.431015407799195
8163.433295463411 0.8335759775264101
8165.132552420659 0.5084253341473766
8166.831828130037 0.08453439745209211
8168.531122591859 1.0708282955185082
8170.230435806433 0.38504541736477393
8171.929767774071 -0.34475643749473717
8173.6291184950815 -0.5385923464299524
8175.328487969776 1.3552683349549177
8177.0278761984655 -0.27239656828028913
8178.72728318146 0.5480418650487027
8180.42670891907 1.2927987078525551
8182.126153411605 0.07950428502863868
8183.825616659377 -0.1615566599776143
8185.525098662696 -0.7707649029750172
8187.224599421872 1.163329841690546
8188.924118937215 -1.1673038623133436
8190.623657209038 0.7219497083672015
8192.32321423765 -0.7362000673958615
8194.022790023359 1.1870485417242138
8195.72238456648 -1.2812141470495941
8197.421997867319 0.7205576629998975
8199.12162992619 -1.2067816648552983
8200.821280743403 0.38939069059382214
8202.520950319267 2.183898114374426
8204.220638654095 -1.7255155947853411
8205.920345748194 0.7178970834746133
8207.62007160188 0.1989796335690011
8209.319816215457 0.6213052385103013
8211.01957958924 -0.7601729749121053
8212.719361723539 -1.2764332592905219
8214.419162618662 0.21560280029703982
8216.118982274924 -0.5207095588986483
8217.818820692632 -0.10794772456840196
8219.518677872098 0.3803821752930513
8221.218553813633 -1.4151216191106721
8222.918448517546 -1.1357913962305732
8224.618361984149 1.176645157059307
8226.318294213754 -0.7743055224298091
8228.018245206667 1.0764532364111965
8229.718214963204 1.2668994955327606
8231.418203483672 -0.7083985695119068
8233.118210768384 0.6763580933235004
8234.81823681765 0.4973320923700161
8236.51828163178 -1.2124111220628506
8238.218345211084 -0.20534718924783243
8239.918427555873 -2.1257334144095164
8241.61852866646 1.2233863528879285
8243.318648543154 0.7293893025018976
8245.018787186265 -0.03995758796935145
8246.718944596107 1.3227597744558264
8248.419120772987 -0.5735701388815655
8250.119315717217 -0.7816343085357544
8251.819529429107 -1.724848124507218
8253.519761908969 0.9068095827729439
8255.220013157113 0.2328266902776388
8256.920283173851 0.5374748518718868
8258.620571959493 -0.09117719977991612
8260.32087951435 -0.18641235592396577
8262.021205838731 -0.7429331605042061
8263.721550932949 0.6014370423836971
8265.421914797314 0.21686740088552237
8267.122297432137 -1.0976500888255172
8268.822698837728 -0.020622923738630172
8270.5231190144 -0.003535028122623518
8272.223557962461 -0.41747166650376166
8273.924015682223 0.6421538129325941
8275.624492173998 -0.10737598803702228
8277.324987438094 -0.6099600236933664
8279.025501474825 -0.637280966673661
8280.726034284502 0.9605913493620242
8282.426585867433 -1.6312797720984833
8284.127156223929 -1.092195916726977
8285.827745354305 -0.41888433214188275
8287.528353258867 0.03324268635974803
8289.228979937929 -1.5819251581138325
8290.9296253918 0.161110811883927
8292.630289620793 -1.5623569711190677
8294.330972625216 0.12132375622336705
8296.031674405382 -0.16370589665703014
8297.732394961602 1.4904942525895062
8299.433134294186 0.26890326810372234
8301.133892403446 -1.6237003346901893
8302.834669289694 -0.9415726987372073
8304.535464953236 -0.6972074521032859
8306.236279394388 1.011922274697421
8307.937112613461 0.09868347946144801
8309.637964610762 -0.5739397078017784
8311.338835386605 -0.38050909011402356
8313.0397249413 -0.15464260614835185
8314.740633275158 -0.15396939947130023
8316.441560388492 -0.7813441619826202
8318.142506281609 -0.6114550440555502
8319.843470954824 0.009026476743255088
8321.544454408446 1.20936135003797
8323.245456642784 -0.2501231213737135
8324.946477658154 -0.8393186314118224
8326.647517454863 0.9332929364228397
8328.348576033226 0.18847963941322216
8330.04965339355 0.5918857832094513
8331.750749536146 1.001790618376305
8333.451864461329 1.2170288048536375
8335.152998169406 -0.37221525271336603
8336.85415066069 0.15221897890395752
8338.555321935493 0.745987700693704
8340.256511994126 0.12014310701833081
8341.957720836897 0.27454705305118027
8343.65894846412 0.09040789701022017
8345.360194876108 -0.11692769079351245
8347.061460073166 0.7205730491475136
8348.762744055612 -0.29416869958384667
8350.46404682375 1.3318724464798941
8352.165368377897 0.6835315521986864
8353.866708718362 0.24972944809510256
8355.568067845457 -1.6433134419292732
8357.269445759492 0.520641414286852
8358.970842460778 -1.315976239584705
8360.672257949627 0.05881985025779435
8362.37369222635 -0.18521761727855093
8364.07514529126 1.112982072065787
8365.776617144666 0.8257438464310842
8367.478107786877 -0.4474813660812653
8369.17961721821 -1.48371687610572
8370.88114543897 -2.5282060719052426
8372.582692449474 -1.4510995989721882
8374.284258250029 -0.36043601319286844
8375.98584284095 1.4646966620699482
8377.687446222544 1.0335001087438673
8379.389068395125 1.0331235199936821
8381.090709359003 0.05749882873344775
8382.79236911449 1.1096257924608983
8384.494047661898 0.9624599710844675
8386.195745001538 -0.9165114767230395
8387.89746113372 0.013468346160414035
8389.599196058754 0.9241017352958005
8391.300949776956 -0.802939600762852
8393.002722288635 0.06747354132477978
8394.7045135941 0.7906429014183372
8396.406323693665 -0.37370760737859454
8398.108152587642 0.5214976710680319
8399.810000276339 -0.9430714251406203
8401.511866760071 1.2838864173357754
8403.213752039146 0.31110760715926117
8404.915656113879 0.9013024282415971
8406.617578984578 -0.4740754720290514
8408.319520651556 -0.6358978489587456
8410.021481115125 0.3925363891406556
8411.723460375595 1.0939405120632166
8413.425458433278 -0.07014150471197347
8415.127475288486 -0.4222634761555547
8416.82951094153 -0.12559036856762118
8418.531565392721 1.2965494931698793
8420.23363864237 1.1308576536176844
8421.93573069079 0.5881604506634991
8423.63784153829 -1.200510359134771
8425.339971185183 0.26018906627399907
8427.042119631782 -0.2597590205755141
8428.744286878396 1.1078552205536514
8430.44647292534 -1.0573682367771946
8432.14867777292 0.14799431193282864
8433.85090142145 -0.2709521739633527
8435.553143871244 -0.19677006426338509
8437.255405122609 0.45496581594181223
8438.957685175861 1.0539929916992359
8440.659984031308 -1.5169982740253576
8442.362301689263 0.4852358721384743
8444.064638150037 0.07071334470270046
8445.766993413943 -0.33792922631255273
8447.46936748129 -0.5262104120569596
8449.171760352392 -0.8652510992742526
8450.87417202756 -0.13800539334147216
8452.576602507104 -0.7288418993732513
8454.279051791336 -0.5376431396571043
8455.98151988057 -1.1394225798993933
8457.684006775115 -0.19831090013507024
8459.386512475283 -1.6623560492855605
8461.089036981386 0.8629504581642135
8462.791580293737 0.7781389635627927
8464.494142412645 0.25480363412499857
8466.196723338422 -0.980317917573706
8467.899323071382 0.09623453921124164
8469.601941611834 0.28109942728494197
8471.304578960091 0.3360176543735205
8473.007235116464 2.01795136714751
8474.709910081265 0.9161375357626402
8476.412603854806 0.8086020817363575
8478.115316437397 0.9493802648453474
8479.818047829353 -0.2734660617921855
8481.520798030982 -0.23355079058049116
8483.223567042598 0.051892137306444874
8484.926354864512 -1.329186442934922
8486.629161497036 -1.3784208908525182
8488.33198694048 -0.22228723131755418
8490.034831195158 0.05581437237385545
8491.737694261381 0.7119059304462929
8493.440576139461 0.14800209583284923
8495.143476829708 -0.2692863285019455
8496.846396332436 0.7724280862672033
8498.549334647954 0.015138696460841011
8500.252291776576 -0.15512419571438346
8501.955267718615 -0.5471000824006894
8503.658262474379 -0.6212527037968734
8505.361276044183 0.4080207180008054
8507.064308428337 0.5037740784228993
8508.767359627154 0.11347841864691155
8510.470429640944 1.2666133297012847
8512.173518470021 -0.8790156455877272
8513.876626114696 1.018489311401306
8515.579752575279 -0.1746878807466789
8517.282897852083 -2.0476403906945624
8518.986061945421 2.1862364292770127
8520.689244855605 -0.665854655138436
8522.392446582944 -2.4842547927122953
8524.095667127754 -0.12270737136080766
8525.798906490343 -1.0414504007030954
8527.502164671025 -0.8222650840477497
8529.20544167011 -2.5263165340175826
8530.908737487913 -1.915675736611828
8532.612052124743 -1.021074329793926
8534.315385580912 -0.24519475738749896
8536.018737856735 0.1010565024558564
8537.72210895252 -0.10024552973787237
8539.42549886858 -0.8823057811001408
8541.128907605229 0.1871575365577314
8542.832335162777 -2.02247511483106
8544.535781541537 -0.6213933731947872
8546.23924674182 -0.4610806003809535
8547.942730763938 -0.017149167518176245
8549.646233608204 -1.100200298102167
8551.349755274927 -0.2764652580247595
8553.053295764423 1.1506592168015817
8554.756855077001 0.999251338080635
8556.460433212975 0.5071889074544462
8558.164030172657 -0.24621744884467506
8559.867645956356 -1.1759137794334482
8561.571280564387 -0.8157508708221599
8563.274933997061 -1.1663346599702409
8564.97860625469 0.7910465298738276
8566.682297337586 1.1880174710151317
8568.386007246061 0.21704885357559406
8570.089735980428 0.671992560365064
8571.793483540996 0.883314463487277
8573.497249928081 0.5456387947823441
8575.201035141994 1.5211151456631415
8576.904839183044 1.3260128947759466
8578.608662051547 3.4497310435254978
8580.312503747813 2.4215326065134097
8582.016364272155 2.4209252373806294
8583.720243624884 4.010302890727379
8585.424141806314 3.2508474125627513
8587.128058816754 2.5343244399585565
8588.831994656519 5.506486897244203
8590.53594932592 3.257876905874399
8592.239922825269 5.143229513171266
8593.94391515488 4.813146675425187
8595.647926315061 5.70009929069978
8597.351956306127 4.554567674928608
8599.05600512839 5.423280482488501
8600.760072782163 6.140500637363544
8602.464159267756 6.40442148588854
8604.168264585482 6.5114985508095895
8605.872388735654 6.671791787858833
8607.576531718583 6.9016845120498775
8609.280693534583 4.213715163198287
8610.984874183963 6.581818592936085
8612.68907366704 6.055986155441008
8614.39329198412 6.76731824639671
8616.09752913552 7.68691398214902
8617.801785121552 6.146637023363682
8619.506059942527 6.528020657523011
8621.210353598757 6.757990120041338
8622.914666090554 6.580757599676176
8624.61899741823 5.291010183769558
8626.3233475821 6.51482029814361
8628.027716582474 6.228606795126455
8629.732104419663 4.795974326243213
8631.436511093982 7.079466877368609
8633.140936605741 6.823212892466109
8634.845380955256 5.864770685972927
8636.549844142835 6.154193081112309
8638.254326168792 4.815367963114186
8639.95882703344 6.334959446031341
8641.66334673709 7.919588837150666
8643.367885280057 8.188617242054887
8645.07244266265 5.060232016619479
8646.777018885183 4.206866178830421
8648.481613947966 5.21672299840826
8650.186227851316 4.532617303985593
8651.890860595542 5.854816740911405
8653.595512180957 5.948674389983966
8655.300182607874 7.027158567739214
8657.004871876605 4.201001687931853
8658.70957998746 4.971169143259877
8660.414306940756 3.3331546475776728
8662.119052736803 5.39477432792273
8663.823817375915 5.793628434037306
8665.5286008584 5.411073925424247
8667.233403184575 4.749004956379553
8668.938224354752 3.885161863585055
8670.64306436924 5.640014369316815
8672.347923228353 4.7982876982977265
8674.052800932406 2.8601464402159325
8675.75769748171 2.8820839133738168
8677.462612876576 3.3609752061038893
8679.167547117318 5.690646966581996
8680.872500204248 3.2660138826816123
8682.577472137678 3.8524861255448277
8684.282462917921 2.702991019491926
8685.98747254529 4.666229513517848
8687.692501020098 3.266444509455991
8689.397548342655 5.568304134044668
8691.102614513276 4.822172940350598
8692.807699532272 2.854191332920014
8694.512803399957 4.229874088334379
8696.217926116642 5.571819629495069
8697.92306768264 5.079240896364972
8699.628228098263 4.322117952473048
8701.333407363825 3.8333841674897604
8703.03860547964 1.732410297607139
8704.743822446017 4.3876411851517885
8706.44905826327 4.171696507628886
8708.15431293171 4.421353445517191
8709.859586451654 4.961094798899554
8711.56487882341 3.9762848780595292
8713.270190047293 4.933763088491035
8714.975520123615 3.133807934586765
8716.680869052689 4.923764316488008
8718.386236834827 3.7952272062476977
8720.091623470342 5.339537220252191
8721.797028959547 5.115097494083288
8723.502453302755 3.445894105084555
8725.207896500277 4.766903620187652
8726.913358552427 4.880330151816048
8728.618839459517 5.147074402370779
8730.324339221861 3.4484228973008553
8732.029857839769 4.26491257449452
8733.735395313557 3.5012447917126908
