,frequency,temp_xx,temp_yy,temp,flux_xx,flux_yy,flux,V_radio,V_opt,velocity
31,1329.8757076263428,0.11296078324801329,0.1152934028467989,0.11412709304740609,7.087092887833251,7.234246304531325,7.160669596182288,19107.374218055607,20408.090823974162,20400.057526869346
32,1329.883337020874,0.1953718185298463,0.07938372108580438,0.13737776980782535,12.224239892003425,4.995776864981053,8.610008378492239,19105.763949343327,20406.253868620188,20398.220571515372
33,1329.8909664154053,0.05238421349393363,0.13585419420837397,0.0941192038511538,3.3108486388912297,8.516043587030481,5.913446112960855,19104.15368063105,20404.416934342917,20396.3836372381
34,1329.8985958099365,0.09461223787436168,0.13774578367824475,0.11617901077630322,5.9431946806530505,8.633795257699603,7.288494969176327,19102.543411918774,20402.58002114198,20394.546724037165
35,1329.9062252044678,0.1314773788586372,0.05355151986182349,0.09251444936023034,8.241288844635847,3.3855553549879005,5.8134220998118735,19100.933143206494,20400.743129017024,20392.70983191221
36,1329.913854598999,0.1183215399589983,0.08814503082962588,0.10323328539431209,7.421184505308247,5.541909207485105,6.481546856396676,19099.322874494217,20398.906257967676,20390.87296086286
37,1329.9214839935303,0.150535223954261,0.07546942391132916,0.11300232393279508,9.429282375573393,4.75177569610787,7.090529035840632,19097.712605781937,20397.069407993582,20389.036110888766
38,1329.9291133880615,0.07872517998087858,0.13771910084363626,0.10822214041225742,4.9528685211982975,8.632179036432717,6.792523778815507,19096.10233706966,20395.232579094372,20387.199281989557
39,1329.9367427825928,0.07738788665971796,0.12738175328120604,0.102384819970462,4.86954296106137,7.987788927182919,6.4286659441221445,19094.492068357384,20393.395771269687,20385.36247416487
40,1329.944372177124,0.0863159288029145,0.07683639438907619,0.08157616159599534,5.426073233689749,4.836974264570472,5.1315237491301104,19092.881799645103,20391.558984519168,20383.525687414352
41,1329.9520015716553,0.04527479040982385,0.06913643393341218,0.057205612171618014,2.8676064039420908,4.3569322018952334,3.612269302918662,19091.271530932827,20389.722218842442,20381.688921737627
42,1329.9596309661865,0.10077848958435709,0.015699975982716552,0.05823923278353682,6.327468604524029,1.0259036316178936,3.676686118070961,19089.661262220547,20387.88547423916,20379.852177134344
43,1329.9672603607178,0.10377931496138615,0.10741758966864623,0.10559845231501619,6.514637208579643,6.743157977347664,6.6288975929636536,19088.05099350827,20386.048750708946,20378.01545360413
44,1329.974889755249,0.029765947531974035,0.11825202722225825,0.07400898737711614,1.9007934417888919,7.418630361368741,4.659711901578817,19086.44072479599,20384.212048251444,20376.17875114663
45,1329.9825191497803,0.05612272932715001,0.08494464081546838,0.0705336850713092,3.5438457623179147,5.3423691511711695,4.443107456744542,19084.830456083713,20382.375366866294,20374.34206976148
46,1329.9901485443115,0.10040943974237848,0.04127105017580135,0.07084024495908992,6.304677657042703,2.6199257328057683,4.462301694924236,19083.220187371437,20380.53870655313,20372.505409448313
47,1329.9977779388428,0.1519269348275465,0.12531100635189318,0.13861897058971984,9.515957341403237,7.8587533464178705,8.687355343910554,19081.609918659156,20378.702067311584,20370.66877020677
48,1330.005407333374,0.15441561775088175,0.06371085546716415,0.10906323660902295,9.67102455693339,4.0188222617800875,6.844923409356738,19079.99964994688,20376.865449141304,20368.832152036488
49,1330.0130367279053,0.14531054976475843,0.1272537243068932,0.1362821370358258,9.10351466140014,7.979743083039011,8.541628872219576,19078.3893812346,20375.02885204192,20366.995554937104
50,1330.0206661224365,0.08507634747515525,0.17561122379397176,0.1303437856345635,5.348789457519388,10.994113815610035,8.171451636564711,19076.779112522323,20373.192276013073,20365.158978908257
51,1330.0282955169678,0.11460462161896601,0.10478237722564288,0.10969349942230444,7.189357556473169,6.578825784587025,6.884091670530097,19075.168843810046,20371.355721054395,20363.32242394958
52,1330.035924911499,0.14113304757223943,0.08721752345431355,0.11417528551327649,8.843081092986722,5.483901974135506,7.163491533561114,19073.558575097766,20369.51918716553,20361.485890060714
53,1330.0435543060303,0.0800769400375323,0.09314923541296594,0.08661308772524912,5.037045023439077,5.8537544385646925,5.445399731001885,19071.94830638549,20367.682674346113,20359.649377241298
54,1330.0511837005615,0.1549562594982703,0.16669934369824801,0.16082780159825916,9.704675555739186,10.438627297676703,10.071651426707945,19070.33803767321,20365.846182595782,20357.812885490966
55,1330.0588130950928,0.16894735231427305,0.09432220821487647,0.13163478026457476,10.576958015850778,5.926917490841561,8.25193775334617,19068.727768960933,20364.009711914172,20355.976414809356
56,1330.066442489624,0.11706034445603919,0.11691994228134561,0.1169901433686924,7.342550442526544,7.335500034778988,7.339025238652766,19067.117500248653,20362.173262300923,20354.139965196107
57,1330.0740718841553,0.1851141723677081,0.1978538615068146,0.19148401693726136,11.584644535295638,12.380692983703057,11.982668759499347,19065.507231536376,20360.33683375567,20352.303536650856
58,1330.0817012786865,0.10680027610152365,0.2014801323842228,0.15414020424287322,6.703017135036589,12.606788685501897,9.654902910269243,19063.8969628241,20358.500426278057,20350.46712917324
59,1330.0893306732178,0.1219925215677371,0.13926714899072934,0.13062983527923322,7.649951494550351,8.728547832964523,8.189249663757437,19062.28669411182,20356.664039867712,20348.630742762896
60,1330.096960067749,0.140021584726032,0.18726996901514426,0.16364577687058812,8.773731966176683,11.72109451716301,10.247413241669847,19060.676425399542,20354.827674524277,20346.79437741946
61,1330.1045894622803,0.019958445780776657,0.1667291235970012,0.09334378468888893,1.2894007809757113,10.44050946772586,5.864955124350786,19059.066156687262,20352.99133024739,20344.958033142575
62,1330.1122188568115,0.14564808799589102,0.15013895493276053,0.14789352146432577,9.124536193719905,9.406398175781305,9.265467184750605,19057.455887974986,20351.15500703669,20343.121709931875
63,1330.1198482513428,0.11159352789680099,0.20617786826019113,0.15888569807849606,7.001599761856596,12.89959981823722,9.950599790046908,19055.845619262705,20349.31870489181,20341.285407786996
64,1330.127477645874,0.05585287052035426,0.20741615392881485,0.13163451222458455,3.5269787572465248,12.97676344978754,8.251871103517033,19054.23535055043,20347.48242381239,20339.449126707575
65,1330.1351070404053,0.1100911664937243,0.0951583193853871,0.1026247429395557,6.908099101328389,5.978934779608608,6.443516940468498,19052.625081838152,20345.64616379807,20337.612866693253
66,1330.1427364349365,0.16251576165820936,0.0877287465558041,0.12512225410700673,10.175929364840613,5.5158134400942345,7.845871402467424,19051.014813125872,20343.809924848483,20335.776627743668
67,1330.1503658294678,0.08641376895351982,0.08988106351729641,0.08814741623540812,5.432031421828924,5.649951365086736,5.54099139345783,19049.404544413595,20341.97370696327,20333.940409858453
68,1330.157995223999,0.1377358199493841,0.055374345060215546,0.09655508250479983,8.631368714794917,3.4989298465602587,6.065149280677588,19047.794275701315,20340.137510142064,20332.104213037248
69,1330.1656246185303,0.05176342980577786,0.0886168140272261,0.07019012191650198,3.272106768091362,5.571284442398337,4.4216956052448495,19046.18400698904,20338.301334384505,20330.26803727969
70,1330.1732540130615,0.1143250682787702,0.16703009768628618,0.1406775829825282,7.171904035527405,10.459093509520017,8.81549877252371,19044.573738276762,20336.465179690236,20328.43188258542
71,1330.1808834075928,0.0801825881482614,0.08253620532203954,0.08135939673515047,5.043578483313922,5.192275013904691,5.117926748609307,19042.96346956448,20334.629046058886,20326.59574895407
72,1330.188512802124,0.08839974731989741,0.17753316641567451,0.13296645686778596,5.55584647597766,11.113962785331069,8.334904630654364,19041.353200852205,20332.7929334901,20324.759636385283
73,1330.1961421966553,0.16407247574496964,0.184104638926879,0.17408855733592432,10.272986294963403,11.523696149393345,10.898341222178374,19039.742932139925,20330.956841983505,20322.92354487869
74,1330.2037715911865,0.06815254410261673,0.11602113251467117,0.09208683830864395,4.293733030559224,7.279459907163755,5.7865964688614895,19038.13266342765,20329.12077153875,20321.087474433934
75,1330.2114009857178,0.11592584334002609,0.10221600647835416,0.10907092490919013,7.271781930422549,6.418843597937439,6.845312764179994,19036.522394715368,20327.28472215547,20319.251425050654
76,1330.219030380249,0.205509743608701,0.1485000451510956,0.1770048943798983,12.85613292955236,9.304186930416336,11.080159929984347,19034.91212600309,20325.4486938333,20317.415396728484
77,1330.2266597747803,0.08038215254589431,0.11182932103693943,0.09610573679141687,5.0559567236164185,7.018195186120693,6.0370759548685555,19033.301857290815,20323.612686571876,20315.57938946706
78,1330.2342891693115,0.07200960046035476,0.16274700633309536,0.11737830339672506,4.534072052782449,10.192139340382482,7.3631056965824655,19031.691588578535,20321.776700370836,20313.74340326602
79,1330.2419185638428,0.1299552711736709,0.2120230815021209,0.1709891763378959,8.146240921450953,13.263905780110463,10.705073350780708,19030.081319866258,20319.940735229822,20311.907438125007
80,1330.249547958374,0.14740731053473866,0.12442564613223084,0.13591647833348475,9.234098467846025,7.8034019960023215,8.518750231924173,19028.471051153978,20318.10479114847,20310.071494043656
81,1330.2571773529053,0.19062360522530142,0.17873355401360058,0.184678579619451,11.928054661949318,11.188647382519548,11.558351022234433,19026.8607824417,20316.26886812642,20308.235571021603
82,1330.2648067474365,0.15815484185411677,0.1451906597892929,0.15167275082170484,9.90408828649106,9.097791202806548,9.500939744648804,19025.250513729425,20314.432966163302,20306.399669058486
83,1330.2724361419678,0.11434189347626145,0.15250930528865325,0.13342559938245735,7.172890826708226,9.55412393359643,8.363507380152328,19023.640245017144,20312.59708525876,20304.563788153944
84,1330.280065536499,0.08945847043608879,0.18235393582075687,0.13590620312842283,5.621895919226063,11.414508746827096,8.51820233302658,19022.029976304868,20310.76122541243,20302.727928307613
85,1330.2876949310303,0.1268357677899452,0.19403180684406252,0.16043378731700386,7.951747923684252,12.14249923641114,10.047123580047696,19020.419707592588,20308.925386623945,20300.89208951913
86,1330.2953243255615,0.10268203395452247,0.1474598679631356,0.12507095095882903,6.4461126703333775,9.23926251415719,7.842687592245284,19018.80943888031,20307.089568892952,20299.056271788137
87,1330.3029537200928,0.09102636101285455,0.17488354827233366,0.1329549546425941,5.719560149862673,10.94879964784377,8.334179898853222,19017.19917016803,20305.253772219083,20297.220475114267
88,1330.310583114624,0.16338238919747283,0.11599400672727356,0.1396881979623732,10.229938516805987,7.2778046197690855,8.753871568287536,19015.588901455754,20303.417996601976,20295.38469949716
89,1330.3182125091553,0.13191137910762762,0.14897442906607594,0.14044290408685178,8.268218857640932,9.33369236423573,8.800955610938331,19013.978632743478,20301.58224204127,20293.548944936454
90,1330.3258419036865,0.16656974835505167,0.1791548839823527,0.17286231616870218,10.428665403451532,11.21501787422676,10.821841638839146,19012.368364031197,20299.746508536602,20291.713211431786
91,1330.3334712982178,0.15487857791388038,0.13127880507772716,0.14307869149580377,9.699904232791596,8.230577297358877,8.965240765075237,19010.75809531892,20297.91079608761,20289.877498982794
92,1330.341100692749,0.1014964912044185,0.20709129556572847,0.1542938933850735,6.372261151012253,12.956641692396033,9.664451421704143,19009.14782660664,20296.07510469393,20288.041807589114
93,1330.3487300872803,0.17905545322111394,0.19203904841006292,0.18554725081558843,11.206948085812428,12.01834951238311,11.61264879909777,19007.537557894364,20294.239434355204,20286.20613725039
94,1330.3563594818115,0.2311174841997854,0.04946117572374931,0.14028932996176735,14.452352214224675,3.1302736398188244,8.79131292702175,19005.927289182087,20292.403785071067,20284.37048796625
95,1330.3639888763428,0.12031023053496526,0.08109876133826788,0.10070449593661657,7.5450937275436445,5.102536645583768,6.3238151865637064,19004.317020469807,20290.568156841153,20282.534859736337
96,1330.371618270874,0.17621211594101638,0.06481214219628484,0.12051212906865061,11.029749988494359,4.0873017182216245,7.558525853357992,19002.70675175753,20288.732549665106,20280.69925256029
97,1330.3792476654053,0.07533598574760347,0.1642806460324273,0.1198083158900154,4.74153683704867,10.287862869572109,7.51469985331039,19001.09648304525,20286.896963542564,20278.863666437748
98,1330.3868770599365,0.10806660331877538,0.21829584850022954,0.16318122590950246,6.781764677455612,13.654917475692173,10.218341076573893,18999.486214332974,20285.061398473157,20277.02810136834
99,1330.3945064544678,0.09006037267096545,0.08289765214131606,0.08647901240614075,5.659431736625265,5.214765718474155,5.43709872754971,18997.875945620694,20283.225854456534,20275.19255735172
100,1330.402135848999,0.17568381803722488,0.11717534893308468,0.14642958348515478,10.996898988075145,7.351587347232908,9.174243167654026,18996.265676908417,20281.390331492323,20273.357034387507
101,1330.4097652435303,0.22216526220897492,0.08568586846028481,0.15392556533462987,13.894244520881102,5.388531889499973,9.641388205190538,18994.65540819614,20279.554829580164,20271.521532475348
102,1330.4173946380615,0.1503667331552414,0.19258304116642577,0.1714748871608336,9.418684518936516,12.052255460058177,10.735469989497346,18993.04513948386,20277.7193487197,20269.686051614884
103,1330.4250240325928,0.14355727003180618,0.1746694961805133,0.15911338310615974,8.994284961329868,10.935534085531799,9.964909523430833,18991.434870771584,20275.883888910565,20267.85059180575
104,1330.432653427124,0.10383600208775334,0.16962088633185246,0.1367284442098029,6.518038595397002,10.620845503593046,8.569442049495024,18989.824602059303,20274.048450152397,20266.01515304758
105,1330.4402828216553,0.13988901622670724,0.1269777086135946,0.1334333624201509,8.765574340007788,7.962664501426616,8.364119420717202,18988.214333347027,20272.21303244483,20264.179735340014
106,1330.4479122161865,0.040461609481809546,0.15589932171155851,0.09818046559668403,2.567556049052655,9.765406693116574,6.166481371084615,18986.60406463475,20270.37763578751,20262.344338682695
107,1330.4555416107178,0.04661583855335749,0.18218768766238114,0.11440176310786931,2.9512389569506468,11.404133073054254,7.17768601500245,18984.99379592247,20268.54226018007,20260.508963075255
108,1330.463171005249,0.09705876196366248,0.14827030205450598,0.12266453200908423,6.095593270600375,9.289896253486177,7.692744762043276,18983.383527210193,20266.706905622148,20258.673608517332
109,1330.4708003997803,0.11822983444385216,0.15915225492084417,0.13869104468234816,7.415353537027158,9.968235615867343,8.69179457644725,18981.773258497913,20264.871572113385,20256.83827500857
110,1330.4784297943115,0.0815562939465444,0.09436172489762029,0.08795900942208235,5.1292466095219424,5.929416273382458,5.5293314414522,18980.162989785636,20263.036259653414,20255.0029625486
111,1330.4860591888428,0.14793715399378726,0.17560103656472137,0.16176909527925432,9.267210354769077,10.993564439797638,10.130387397283357,18978.552721073356,20261.200968241876,20253.16767113706
112,1330.493688583374,0.13725329643840922,0.16382856237979837,0.1505409294091038,8.601314956657461,10.259798320397067,9.430556638527264,18976.94245236108,20259.365697878406,20251.33240077359
113,1330.5013179779053,0.06307586570301993,0.17642305434869598,0.11974946002585796,3.9772871688312534,11.044878064205932,7.511082616518593,18975.332183648803,20257.530448562644,20249.49715145783
114,1330.5089473724365,0.13254791821698575,0.15771049914327406,0.1451292086801299,8.308023308607062,9.878338609261164,9.093180958934113,18973.721914936523,20255.69522029423,20247.661923189415
115,1330.5165767669678,0.14566870599847448,0.07607448712163034,0.11087159656005241,9.125859652789813,4.789525134245878,6.957692393517846,18972.111646224246,20253.8600130728,20245.826715967985
116,1330.524206161499,0.0871135412820685,0.1389457643014964,0.11302965279178245,5.47563126211935,8.70866604870048,7.092148655409915,18970.501377511966,20252.024826897992,20243.991529793177
117,1330.5318355560303,0.12999989676196577,0.15160046268669802,0.1408001797243319,8.149178069477784,9.49750898484217,8.823343527159977,18968.89110879969,20250.189661769444,20242.15636466463
118,1330.5394649505615,0.0872397066043682,0.17291602783738114,0.13007786722087467,5.483716140949127,10.826102800951048,8.154909470950088,18967.280840087413,20248.354517686792,20240.321220581976
119,1330.5470943450928,0.09847934933256397,0.22025728708997505,0.1593683182112695,6.184265918999245,13.777324244300189,9.980795081649717,18965.670571375133,20246.519394649677,20238.48609754486
120,1330.554723739624,0.13184389157584064,0.12118214434222097,0.1265130179590308,8.264161600398438,7.601255055030151,7.932708327714295,18964.060302662856,20244.684292657737,20236.65099555292
121,1330.5623531341553,0.09896482475731361,0.14133339765218267,0.12014911120474814,6.214544813534758,8.857576464597514,7.536060639066136,18962.450033950576,20242.849211710607,20234.81591460579
122,1330.5699825286865,0.11735334336235681,0.1451977525979231,0.13127554798013996,7.360690200359841,9.098370952638561,8.2295305764992,18960.8397652383,20241.014151807925,20232.98085470311
123,1330.5776119232178,0.12920164636305742,0.19394004925173292,0.16157084780739517,8.099389557283985,12.13684061441154,10.118115085847762,18959.22949652602,20239.179112949336,20231.14581584452
124,1330.585241317749,0.1384831264195867,0.1435502912562221,0.1410167088379044,8.677915343846962,8.995788391335054,8.836851867591008,18957.619227813742,20237.344095134467,20229.31079802965
125,1330.5928707122803,0.10910031363803441,0.10935915101542903,0.10922973232673172,6.846303307691642,6.864279357849,6.855291332770321,18956.008959101466,20235.509098362963,20227.475801258148
126,1330.6005001068115,0.03407554666400259,0.07320850917242439,0.053642027918213486,2.1695493027614248,4.610841703856067,3.390195503308746,18954.398690389186,20233.674122634464,20225.64082552965
127,1330.6081295013428,0.12880180695966104,0.18406419094939963,0.15643299895453033,8.07449924949151,11.521177461938805,9.797838355715157,18952.78842167691,20231.8391679486,20223.805870843786
128,1330.615758895874,0.06979820100015743,0.1731042892924144,0.12145124514628591,4.396373837897272,10.838005488709541,7.617189663303407,18951.17815296463,20230.00423430502,20221.970937200203
129,1330.6233882904053,0.10089217862746835,0.07173081209039722,0.08631149535893279,6.334704236776815,4.5186827926154365,5.426693514696126,18949.567884252352,20228.169321703353,20220.136024598538
130,1330.6310176849365,0.1961347816808363,0.198533139996929,0.19733396083888266,12.271765975884364,12.423195531403735,12.34748075364405,18947.957615540075,20226.334430143237,20218.30113303842
131,1330.6386470794678,0.10353452282898346,0.12271094323801535,0.1131227330334994,6.4993890212736005,7.696648326081458,7.0980186736775295,18946.347346827795,20224.499559624317,20216.4662625195
132,1330.646276473999,0.13684333325408105,0.1933769621812047,0.16511014771764287,8.575771927548885,12.101722314043172,10.338747120796029,18944.73707811552,20222.664710146226,20214.63141304141
133,1330.6539058685303,0.1479726114127331,0.12544610512010834,0.13670935826642072,9.269609673048762,7.867221717916209,8.568415695482486,18943.12680940324,20220.829881708603,20212.796584603788
134,1330.6615352630615,0.06577569683692275,0.1503217067858671,0.10804870181139492,4.145784452726275,9.417887895387366,6.781836174056821,18941.516540690962,20218.995074311086,20210.96177720627
135,1330.6691646575928,0.10731137752755515,0.15371820897645705,0.1305147932520061,6.734846641784543,9.629675037754168,8.182260839769356,18939.90627197868,20217.160287953313,20209.126990848497
136,1330.676794052124,0.11331761349537217,0.16561762014956827,0.13946761682247022,7.109220399985361,10.371252919383096,8.740236659684228,18938.296003266405,20215.32552263492,20207.292225530105
137,1330.6844234466553,0.11060395191308459,0.16250084504681084,0.1365523984799477,6.940004214938199,10.17697702081523,8.558490617876714,18936.68573455413,20213.490778355554,20205.457481250738
138,1330.6920528411865,0.10206152527948475,0.09263464248600428,0.09734808388274452,6.407575976140151,5.821769048486203,6.114672512313177,18935.07546584185,20211.656055114843,20203.622758010028
139,1330.6996822357178,0.06191659162928076,0.13908449901446218,0.10050054532187147,3.9050497158150392,8.717278244459521,6.31116398013728,18933.46519712957,20209.821352912426,20201.78805580761
140,1330.707311630249,0.1202907385399179,0.1413859133214146,0.13083832593066624,7.543891580648278,8.860785755681945,8.202338668165112,18931.85492841729,20207.98667174795,20199.953374643133
141,1330.7149410247803,0.1270046706238226,0.14489838957367596,0.13595153009874927,7.962510705657905,9.07970819784805,8.521109451752977,18930.244659705015,20206.15201162104,20198.118714516226
142,1330.7225704193115,0.17118024599007242,0.10963816596657594,0.14040920597832418,10.716333246688464,6.8817934242422325,8.799063335465348,18928.634390992735,20204.317372531346,20196.28407542653
143,1330.7301998138428,0.08284556666064091,0.2098196386722293,0.1463326026664351,5.209760883641138,13.126780824646403,9.16827085414377,18927.024122280458,20202.482754478504,20194.44945737369
144,1330.737829208374,0.1199175998854578,0.20153393100911643,0.16072576544728712,7.52076749452408,12.610280484065242,10.065523989294661,18925.41385356818,20200.648157462147,20192.61486035733
145,1330.7454586029053,0.18240344304857103,0.16601013279448296,0.174206787921527,11.415882110641633,10.395741421882121,10.905811766261877,18923.8035848559,20198.813581481914,20190.7802843771
146,1330.7530879974365,0.10228722790209588,0.18319214245302362,0.14273968517755975,6.421685453863347,11.466936754323797,8.944311104093572,18922.193316143625,20196.979026537447,20188.94572943263
147,1330.7607173919678,0.06526316152708844,0.13038064075458777,0.09782190114083811,4.113673015710447,8.17478892460349,6.144230970156968,18920.583047431344,20195.14449262838,20187.111195523565
148,1330.768346786499,0.05685729110486193,0.14466820400852498,0.10076274755669345,3.5897501652659685,9.065435155730711,6.32759266049834,18918.972778719068,20193.309979754355,20185.27668264954
149,1330.7759761810303,0.06662664398256624,0.11542140184326755,0.09102402291291689,4.1987089694887345,7.242233707960395,5.720471338724565,18917.36251000679,20191.47548791501,20183.442190810194
150,1330.7836055755615,0.08752271770961428,0.12715125538847616,0.10733698654904522,5.501309422869554,7.973460992038099,6.737385207453826,18915.75224129451,20189.641017109978,20181.607720005162
151,1330.7912349700928,0.11467245803371995,0.17196356970216087,0.1433180138679404,7.193774818905467,10.766909215284386,8.980342017094927,18914.141972582234,20187.806567338903,20179.773270234087
152,1330.798864364624,0.18949830682068125,0.09378185574819398,0.1416400812844376,11.858159020933726,5.893319147383863,8.875739084158795,18912.531703869954,20185.97213860142,20177.938841496605
153,1330.8064937591553,0.17189032982270902,0.09913956096146848,0.13551494539208875,10.760600132882018,6.22723371328334,8.49391692308268,18910.921435157677,20184.13773089717,20176.104433792356
154,1330.8141231536865,0.0542801071225405,0.10354771572355048,0.07891391142304549,3.4290425677700114,6.502065714309538,4.9655541410397745,18909.311166445397,20182.30334422579,20174.270047120976
155,1330.8217525482178,0.08850404504284626,0.09007424054555813,0.08928914279420219,5.562448878506075,5.662199984938297,5.612324431722186,18907.70089773312,20180.46897858692,20172.435681482104
156,1330.829381942749,0.11374581808710005,0.08376754681022192,0.09875668244866098,7.135851851665166,5.2690905623148865,6.202471206990026,18906.090629020844,20178.634633980197,20170.60133687538
157,1330.8370113372803,0.11558401614239244,0.14742678125917053,0.13150539870078148,7.2505645261196605,9.237303726120217,8.243934126119939,18904.480360308564,20176.800310405255,20168.76701330044
158,1330.8446407318115,0.028743063936719437,0.114024879704683,0.07138397182070122,1.837084146505731,7.155080956396887,4.496082551451309,18902.870091596287,20174.966007861738,20166.932710756922
159,1330.8522701263428,0.12063174394233656,0.11595506090545982,0.11829340242389819,7.565177986619574,7.2755104361615395,7.420344211390557,18901.259822884007,20173.13172634928,20165.098429244463
160,1330.859899520874,0.11709997492736335,0.13208818004250134,0.12459407748493234,7.34503987754465,8.281225326417825,7.813132601981238,18899.64955417173,20171.297465867523,20163.264168762707
